
EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-8-14,33,27,22,24,23,21,100,87,52,1018,1017,1015,24,16,2,42,2,64,0.00,2,Rain-Thunderstorm,195<br />
2012-8-15,33,27,22,24,22,21,100,85,52,1018,1016,1015,24,18,16,11,2,,0.00,2,Rain-Thunderstorm,218<br />
2012-8-16,33,28,24,24,23,21,100,80,55,1019,1017,1016,24,19,16,19,5,37,0.00,5,Thunderstorm,235<br />
2012-8-17,30,28,25,24,23,21,89,81,62,1018,1016,1014,24,18,11,19,3,,0.00,5,,253<br />
2012-8-18,27,24,23,25,23,22,100,92,74,1017,1015,1013,24,15,2,19,11,27,0.00,3,Rain-Thunderstorm,234<br />
2012-8-19,32,27,23,24,23,22,100,89,59,1016,1015,1013,24,17,11,24,10,27,0.00,3,Rain-Thunderstorm,240<br />
2012-8-20,34,28,23,24,23,21,100,86,46,1018,1015,1013,19,16,6,27,13,,0.00,3,Rain-Thunderstorm,220<br />
2012-8-21,32,26,21,24,22,21,100,89,55,1020,1016,1015,19,16,6,23,13,29,0.00,2,Rain-Thunderstorm,191<br />
2012-8-22,30,26,22,23,22,21,100,93,62,1020,1018,1016,32,17,5,14,8,,0.00,5,Rain,235<br />
2012-8-23,32,27,22,23,22,19,100,83,46,1020,1019,1016,32,19,16,11,3,,0.00,3,,309<br />
2012-8-24,33,27,22,23,22,17,100,79,38,1019,1017,1015,19,17,11,26,11,,0.00,1,,59<br />
2012-8-25,33,27,22,23,21,19,94,81,49,1017,1016,1012,24,18,16,26,16,27,0.00,3,,55<br />
2012-8-26,28,26,23,24,23,21,94,88,74,1016,1013,1010,24,15,3,29,21,40,0.00,4,Rain,45<br />
2012-8-27,29,26,23,26,23,23,100,92,74,1012,1009,1008,16,11,2,27,21,47,0.00,8,Rain-Thunderstorm,99<br />
2012-8-28,31,28,25,25,23,23,89,83,62,1016,1013,1012,24,17,11,26,19,29,0.00,6,Rain,157<br />
2012-8-29,32,27,23,24,23,22,100,86,55,1016,1015,1014,24,17,8,29,11,,0.00,3,Rain,170<br />
2012-8-30,33,28,23,24,23,19,100,85,43,1020,1017,1015,24,18,16,13,3,,0.00,4,,126<br />
2012-8-31,33,28,24,31,23,21,100,81,49,1023,1020,1019,24,18,11,19,6,,0.00,2,,61<br />
2012-9-1,33,28,24,24,22,18,100,78,43,1022,1020,1018,24,16,6,16,6,,0.00,2,,71<br />
2012-9-2,32,27,22,22,21,17,100,78,43,1020,1018,1016,24,18,16,14,5,,0.00,2,,79<br />
2012-9-3,32,26,21,22,21,17,100,77,40,1019,1017,1015,24,19,16,11,2,,0.00,3,,98<br />
2012-9-4,33,27,22,23,21,17,94,78,38,1017,1016,1014,24,18,16,14,2,,0.00,2,,267<br />
2012-9-5,32,27,22,23,22,20,100,83,49,1016,1015,1012,24,18,16,14,6,,0.00,2,Rain,187<br />
2012-9-6,30,26,22,23,22,20,100,87,62,1018,1016,1014,19,16,3,29,5,,0.00,2,Rain,147<br />
2012-9-7,32,27,22,23,22,20,100,85,49,1017,1015,1010,24,18,16,16,5,,0.00,2,,197<br />
2012-9-8,32,27,22,24,22,18,100,83,43,1015,1013,1012,24,17,11,23,10,,0.00,1,,222<br />
2012-9-9,27,24,23,26,23,22,100,90,83,1015,1013,1012,16,14,2,27,8,47,0.00,5,Rain-Thunderstorm,234<br />
2012-9-10,31,27,23,24,23,22,100,93,58,1017,1015,1014,16,8,0,16,3,,0.00,5,Fog-Rain-Thunderstorm,207<br />
2012-9-11,30,27,23,23,22,18,100,84,58,1021,1018,1016,24,15,8,26,13,,0.00,4,,54<br />
2012-9-12,31,26,21,22,20,18,88,78,55,1021,1019,1019,24,19,16,27,8,40,0.00,3,,61<br />
2012-9-13,31,26,22,22,21,20,94,82,52,1020,1019,1017,24,18,16,24,13,,0.00,4,,63<br />
2012-9-14,31,26,22,23,22,21,94,83,55,1019,1017,1016,24,18,16,27,13,,0.00,5,,54<br />
2012-9-15,31,26,22,24,22,20,100,84,55,1019,1017,1016,24,19,16,24,11,,0.00,3,,63<br />
2012-9-16,32,27,23,24,22,21,100,87,52,1019,1017,1016,24,17,0,14,6,,0.00,4,,83<br />
2012-9-17,32,27,22,23,22,19,100,86,52,1017,1015,1013,24,18,3,26,11,34,0.00,5,Thunderstorm,130<br />
2012-9-18,29,26,23,24,23,22,100,91,74,1015,1014,1012,19,14,2,27,13,,0.00,6,Rain,202<br />
2012-9-19,31,26,22,24,22,21,100,87,58,1018,1015,1013,32,18,11,16,6,,0.00,3,Rain,240<br />
2012-9-20,31,27,23,23,22,21,100,82,55,1017,1016,1014,24,17,8,8,2,,0.00,4,Rain-Thunderstorm,307<br />
2012-9-21,32,28,23,23,22,20,89,72,52,1017,1016,1013,24,14,8,24,6,37,0.00,5,Rain,21<br />
2012-9-22,30,27,23,22,21,19,89,72,55,1018,1016,1014,24,16,1,14,3,,0.00,3,Fog,39<br />
2012-9-23,34,28,22,22,19,12,94,59,28,1019,1017,1016,24,19,11,14,5,,0.00,2,,319<br />
2012-9-24,31,27,23,18,14,9,69,46,27,1020,1018,1017,24,18,16,19,8,,0.00,3,,32<br />
2012-9-25,30,25,20,21,18,15,83,62,43,1020,1019,1017,24,18,16,10,3,,0.00,2,,59<br />
2012-9-26,32,28,24,22,21,19,83,67,46,1020,1019,1017,24,17,11,11,3,,0.00,5,,52<br />
2012-9-27,32,27,23,23,21,18,88,67,43,1020,1019,1016,32,19,11,190,14,,0.00,2,Thunderstorm,43<br />
2012-9-28,32,26,21,23,22,19,100,85,46,1019,1017,1014,24,16,1,21,3,27,0.00,3,Fog,68<br />
2012-9-29,32,27,22,23,22,19,100,85,46,1016,1014,1011,24,18,3,19,3,40,0.00,3,Rain,81<br />
2012-9-30,32,27,22,23,22,22,100,88,55,1013,1011,1009,24,18,11,11,2,,0.00,3,,208<br />
2012-10-1,29,26,23,24,23,22,100,87,70,1010,1009,1007,32,19,11,26,5,27,0.00,5,Rain,167<br />
2012-10-2,29,26,23,24,23,21,100,90,66,1017,1012,1010,24,16,8,19,11,32,0.00,4,Rain,177<br />
2012-10-3,31,26,22,24,23,22,100,92,62,1022,1019,1017,24,17,8,19,6,29,0.00,6,Rain,146<br />
2012-10-4,32,27,22,24,22,20,100,90,55,1023,1021,1019,24,16,2,53,8,76,0.00,3,Rain-Thunderstorm,68<br />
2012-10-5,32,27,22,24,22,20,100,88,52,1021,1018,1014,32,17,3,26,6,40,0.00,3,Rain-Thunderstorm,40<br />
2012-10-6,31,26,22,24,22,21,100,91,58,1016,1014,1012,24,15,0,23,3,34,0.00,5,Fog,26<br />
2012-10-7,31,26,21,23,21,19,100,86,49,1016,1015,1013,32,19,16,14,2,,0.00,3,,85<br />
2012-10-8,31,26,22,23,22,21,100,88,55,1017,1015,1014,32,19,16,19,2,,0.00,2,,83<br />
2012-10-9,29,24,21,23,21,20,100,88,62,1019,1016,1015,24,15,5,14,2,,0.00,3,,44<br />
2012-10-10,29,24,20,20,19,16,100,80,45,1020,1019,1017,24,18,11,21,8,,0.00,2,,27<br />
2012-10-11,29,23,18,19,18,16,94,80,45,1022,1020,1019,19,15,6,16,8,26,0.00,0,,46<br />
2012-10-12,29,23,18,18,17,14,94,76,40,1023,1021,1020,24,18,16,23,13,32,0.00,1,,23<br />
2012-10-13,29,23,18,18,17,14,94,74,42,1023,1021,1019,24,19,16,32,10,40,0.00,2,,40<br />
2012-10-14,32,26,20,21,18,17,88,75,43,1020,1018,1016,19,17,1,19,11,32,0.00,2,,53<br />
2012-10-15,30,26,21,23,21,17,100,85,45,1016,1013,1008,32,15,8,26,6,,0.00,4,,13<br />
2012-10-16,29,24,20,21,19,17,100,81,48,1012,1011,1009,24,17,11,14,3,,0.00,2,,1<br />
2012-10-17,27,23,20,21,18,17,94,82,70,1013,1011,1010,19,17,11,11,3,,0.00,3,,90<br />
2012-10-18,31,24,19,21,19,18,100,84,46,1013,1011,1009,32,17,5,11,3,,0.00,2,,209<br />
2012-10-19,31,24,18,22,19,17,100,83,43,1013,1011,1010,24,15,4,14,2,,0.00,3,Fog-Rain,252<br />
2012-10-20,28,22,17,22,17,9,100,74,35,1015,1013,1011,24,17,8,16,5,,0.00,2,Rain,345<br />
2012-10-21,28,20,13,15,11,8,88,66,28,1019,1016,1015,32,20,16,23,6,,0.00,0,,33<br />
2012-10-22,30,23,16,17,15,13,88,69,37,1019,1017,1016,32,21,16,26,11,37,0.00,1,,38<br />
2012-10-23,28,22,17,18,16,15,94,75,51,1018,1017,1015,24,18,16,26,11,34,0.00,2,,43<br />
2012-10-24,31,24,19,20,18,16,88,74,43,1017,1015,1013,32,20,16,26,11,40,0.00,4,,46<br />
2012-10-25,29,24,21,22,19,18,100,84,55,1014,1012,1010,19,17,11,34,14,42,0.00,5,,27<br />
2012-10-26,29,24,21,21,18,14,100,76,40,1010,1006,1004,19,16,11,39,18,55,0.00,4,,4<br />
2012-10-27,24,21,18,16,14,13,83,70,57,1007,1004,1002,24,18,16,29,21,47,0.00,2,,318<br />
2012-10-28,23,19,16,17,14,10,100,78,53,1010,1007,1006,24,18,11,29,14,40,0.00,3,,303<br />
2012-10-29,20,15,10,10,6,-1,76,62,24,1012,1010,1008,32,21,16,32,19,45,0.00,2,,319<br />
2012-10-30,20,14,8,8,3,1,82,59,30,1015,1012,1011,32,20,16,39,11,52,0.00,0,,311<br />
2012-10-31,22,16,9,11,8,4,94,73,38,1019,1016,1015,32,20,16,27,5,37,0.00,2,,308<br />
2012-11-1,25,18,11,16,12,10,100,86,50,1018,1016,1014,24,16,0,19,2,27,0.00,2,Fog,244<br />
2012-11-2,26,18,10,15,10,6,100,80,30,1020,1018,1017,24,11,0,19,2,,0.00,3,Fog,332<br />
2012-11-3,28,19,10,17,12,8,100,82,39,1021,1019,1018,19,14,0,8,0,,0.00,1,Fog,314<br />
2012-11-4,28,21,14,18,14,11,100,85,39,1021,1019,1016,24,9,0,14,2,,0.00,5,Fog,267<br />
2012-11-5,26,20,15,20,15,12,100,84,44,1016,1015,1014,24,10,0,16,2,,0.00,6,Fog,298<br />
2012-11-6,25,19,13,17,14,12,100,84,57,1014,1012,1010,32,20,11,19,3,,0.00,3,Rain,269<br />
2012-11-7,19,14,10,12,9,6,100,80,43,1016,1014,1012,24,18,16,27,8,39,0.00,2,Rain,325<br />
2012-11-8,19,13,8,8,6,2,87,69,32,1023,1019,1016,24,18,16,19,8,27,0.00,2,,356<br />
2012-11-9,23,14,6,8,6,4,100,74,31,1025,1023,1022,24,19,11,14,3,,0.00,0,,38<br />
2012-11-10,24,17,11,12,9,7,82,67,38,1027,1025,1024,32,21,16,23,8,29,0.00,3,,46<br />
2012-11-11,27,20,13,16,13,11,94,78,47,1026,1025,1024,32,19,16,26,10,37,0.00,3,,58<br />
2012-11-12,28,21,15,18,16,14,100,82,45,1025,1023,1021,24,17,11,23,6,29,0.00,5,Rain,74<br />
2012-11-13,27,22,17,19,16,14,100,81,45,1023,1021,1020,24,17,8,13,3,,0.00,3,,54<br />
2012-11-14,25,20,15,19,17,15,100,90,61,1023,1021,1020,24,14,0,19,5,,0.00,4,Fog,22<br />
2012-11-15,19,17,15,18,16,14,100,94,88,1022,1020,1019,16,13,5,19,10,,0.00,8,,15<br />
2012-11-16,19,17,14,14,13,12,100,87,64,1022,1021,1019,16,13,4,16,11,,0.00,7,,14<br />
2012-11-17,26,20,15,16,14,13,94,77,44,1022,1021,1019,32,17,8,27,16,39,0.00,6,,28<br />
2012-11-18,22,17,12,15,13,10,94,84,57,1023,1021,1020,24,16,11,26,19,34,0.00,5,,26<br />
2012-11-19,16,13,10,12,11,9,100,91,77,1022,1021,1019,24,15,8,19,6,,0.00,5,,360<br />
2012-11-20,23,17,12,13,12,11,100,82,50,1019,1018,1016,32,18,11,19,10,26,0.00,4,,351<br />
2012-11-21,23,17,10,12,9,6,100,79,33,1020,1018,1016,24,14,8,21,8,29,0.00,1,,355<br />
2012-11-22,22,14,7,8,4,0,93,66,23,1023,1020,1019,32,19,16,26,8,37,0.00,0,,7<br />
2012-11-23,22,13,4,7,3,1,87,66,25,1024,1021,1020,32,20,16,19,3,,0.00,0,,1<br />
2012-11-24,24,14,6,13,7,1,100,78,23,1020,1019,1016,24,16,1,23,3,32,0.00,1,Fog,309<br />
2012-11-25,22,13,5,6,3,-2,100,69,20,1022,1020,1019,32,20,5,11,3,,0.00,0,,7<br />
2012-11-26,25,16,6,15,8,2,88,72,41,1024,1022,1021,24,18,11,13,2,,0.00,1,,119<br />
2012-11-27,26,20,14,17,14,13,100,81,47,1023,1021,1019,24,16,4,19,3,,0.00,3,Fog,205<br />
2012-11-28,23,18,13,16,14,11,100,87,57,1026,1023,1020,24,12,0,23,6,34,0.00,6,Fog,24<br />
2012-11-29,24,17,11,13,11,10,94,78,44,1026,1024,1023,24,15,6,21,14,29,0.00,3,,36<br />
2012-11-30,25,18,12,13,11,10,94,76,41,1025,1024,1022,24,19,16,24,8,32,0.00,2,,46<br />
2012-12-1,26,19,12,15,13,10,100,81,44,1025,1023,1022,32,20,16,29,8,37,0.00,1,,42<br />
2012-12-2,27,20,14,17,15,12,100,85,39,1026,1024,1023,32,20,11,21,8,32,0.00,3,,62<br />
2012-12-3,27,21,16,17,15,11,100,80,37,1026,1024,1023,32,18,11,21,6,32,0.00,4,,66<br />
2012-12-4,26,19,13,14,13,9,94,76,34,1026,1024,1022,32,21,16,14,10,26,0.00,1,,79<br />
2012-12-5,26,19,13,17,13,11,100,78,42,1023,1020,1017,32,21,16,19,5,,0.00,4,,57<br />
2012-12-6,26,21,16,17,16,13,94,78,44,1018,1016,1014,32,21,16,19,6,,0.00,4,,67<br />
2012-12-7,26,21,16,18,17,16,100,89,54,1017,1015,1014,32,13,0,13,8,,0.00,4,Fog,46<br />
2012-12-8,27,22,17,19,18,16,100,89,51,1018,1016,1015,32,10,0,13,6,,0.00,7,Fog-Rain,82<br />
2012-12-9,27,22,17,21,18,16,100,90,58,1020,1017,1017,19,9,0,14,3,,0.00,5,Fog,338<br />
2012-12-10,28,22,16,22,18,15,100,90,65,1017,1014,1011,19,12,4,26,5,35,0.00,5,Rain,196<br />
2012-12-11,26,22,19,22,21,18,100,94,78,1017,1015,1013,32,11,1,16,6,,0.00,7,Fog-Rain-Thunderstorm,201<br />
2012-12-12,27,23,19,22,21,19,100,95,65,1019,1017,1016,24,12,1,19,5,29,0.00,7,Rain-Thunderstorm,147<br />
2012-12-13,20,17,13,20,16,11,100,92,82,1023,1020,1018,32,13,1,24,11,34,0.00,8,Fog-Rain,1<br />
2012-12-14,19,16,12,14,12,11,100,91,73,1024,1022,1020,19,13,2,21,16,34,0.00,5,,23<br />
2012-12-15,25,19,13,17,14,12,100,88,50,1022,1020,1018,24,12,0,14,6,,0.00,3,Fog,60<br />
2012-12-16,26,19,13,17,15,13,100,86,47,1019,1017,1015,32,16,2,19,2,,0.00,3,,164<br />
2012-12-17,27,20,14,19,16,13,100,87,45,1016,1014,1012,32,18,11,23,3,29,0.00,2,,196<br />
2012-12-18,27,19,11,23,17,10,100,86,42,1017,1015,1013,24,12,1,23,10,32,0.00,5,,242<br />
2012-12-19,25,17,8,10,8,3,100,79,24,1020,1018,1017,24,18,8,13,2,,0.00,0,,57<br />
2012-12-20,28,19,11,20,15,9,100,83,48,1019,1017,1014,24,16,4,24,6,35,0.00,4,Rain-Thunderstorm,186<br />
2012-12-21,20,12,5,20,6,-2,100,66,29,1024,1020,1015,32,22,8,34,18,55,0.00,2,,308<br />
2012-12-22,18,10,2,3,-3,-10,93,59,15,1027,1024,1023,32,20,16,19,6,,0.00,0,,340<br />
2012-12-23,19,10,1,12,2,-3,93,70,24,1026,1023,1022,32,19,16,11,0,,0.00,2,,94<br />
2012-12-24,20,14,9,13,9,6,94,79,52,1021,1019,1014,32,20,16,16,2,,0.00,3,Rain,206<br />
2012-12-25,23,17,11,14,12,10,94,82,53,1017,1015,1013,24,17,2,19,3,,0.00,2,,143<br />
2012-12-26,25,18,10,19,14,8,94,81,56,1016,1013,1010,19,16,3,39,16,55,0.00,4,Rain,217<br />
2012-12-27,18,11,5,8,4,1,93,77,34,1020,1018,1016,32,20,11,13,6,,0.00,1,,322<br />
2012-12-28,22,13,4,18,9,3,100,85,38,1020,1017,1014,32,14,6,19,3,,0.00,4,Rain,99<br />
2012-12-29,24,17,11,21,16,7,100,87,52,1022,1015,1012,24,14,5,29,18,39,0.00,5,,232<br />
2012-12-30,13,8,3,7,3,0,93,75,44,1029,1026,1022,24,17,8,27,16,37,0.00,3,,5<br />
2012-12-31,23,14,5,12,8,4,100,82,47,1028,1026,1023,24,17,11,19,6,29,0.00,2,,50<br />
2013-1-1,25,18,11,14,12,10,100,84,44,1024,1021,1018,24,14,5,27,2,29,0.00,2,,203<br />
2013-1-2,27,19,12,18,14,11,100,87,48,1019,1017,1016,19,12,0,19,2,,0.00,3,Fog,258<br />
2013-1-3,24,19,14,19,17,13,100,93,57,1022,1019,1017,16,5,0,21,5,29,0.00,8,Fog-Rain,43<br />
2013-1-4,16,14,13,14,13,12,100,93,88,1026,1024,1021,19,15,5,23,13,,0.00,8,Rain,23<br />
2013-1-5,23,18,13,15,13,10,100,81,57,1026,1025,1023,24,15,5,19,11,16,0.00,6,,44<br />
2013-1-6,26,21,16,19,17,15,100,87,61,1023,1021,1019,32,14,0,11,6,,0.00,7,Fog,29<br />
2013-1-7,19,17,15,18,14,11,94,89,68,1024,1022,1020,24,17,11,24,14,35,0.00,7,,35<br />
2013-1-8,28,22,16,19,17,15,100,83,48,1024,1022,1021,32,20,16,16,10,,0.00,6,,64<br />
2013-1-9,29,24,20,21,19,16,100,84,45,1026,1024,1023,24,15,6,21,13,32,0.00,6,,105<br />
2013-1-10,28,23,18,20,18,5,94,78,24,1027,1025,1023,32,16,11,27,14,37,0.00,5,,105<br />
2013-1-11,27,22,17,19,17,16,100,83,51,1026,1024,1021,24,17,5,23,10,,0.00,3,,128<br />
2013-1-12,28,22,16,18,16,14,100,81,45,1023,1021,1020,32,15,1,21,8,34,0.00,2,,117<br />
2013-1-13,27,22,17,18,16,14,94,80,45,1022,1020,1019,32,19,16,19,10,,0.00,3,,122<br />
2013-1-14,27,21,16,18,16,14,100,83,45,1023,1021,1020,24,13,0,19,3,27,0.00,2,Fog,129<br />
2013-1-15,27,20,14,19,16,13,100,82,45,1022,1020,1019,32,14,0,16,2,,0.00,5,Fog,148<br />
2013-1-16,28,22,16,17,15,12,100,79,37,1020,1018,1017,24,19,16,13,3,,0.00,3,,148<br />
2013-1-17,23,18,12,20,13,6,100,85,63,1021,1018,1017,24,12,0,32,8,40,0.00,6,Fog-Rain,260<br />
2013-1-18,17,10,3,14,6,0,100,75,59,1026,1024,1021,24,16,2,29,19,50,0.00,6,,3<br />
2013-1-19,24,18,12,15,11,8,88,74,50,1026,1023,1021,24,17,11,27,13,34,0.00,7,,27<br />
2013-1-20,23,19,15,15,13,12,94,79,57,1022,1020,1018,24,16,11,16,10,,0.00,5,,42<br />
2013-1-21,23,19,15,16,12,10,82,73,57,1020,1018,1016,32,18,11,21,6,29,0.00,6,,3<br />
2013-1-22,19,14,9,10,5,-2,82,62,24,1026,1022,1019,24,18,16,26,8,35,0.00,4,,3<br />
2013-1-23,21,13,7,3,1,-3,76,58,21,1029,1027,1026,24,18,16,16,5,,0.00,0,,23<br />
2013-1-24,23,14,5,9,5,2,93,72,31,1028,1026,1024,24,17,11,14,3,,0.00,0,,325<br />
2013-1-25,24,16,7,15,7,5,100,79,31,1027,1025,1023,24,11,0,14,2,,0.00,2,Fog,119<br />
2013-1-26,24,16,7,12,9,6,100,79,38,1026,1024,1022,24,13,2,11,2,,0.00,0,,324<br />
2013-1-27,26,17,8,16,11,7,100,81,34,1027,1025,1024,24,12,0,19,3,,0.00,2,Fog,70<br />
2013-1-28,26,20,15,17,16,14,100,86,54,1028,1026,1024,24,13,4,23,10,,0.00,3,,78<br />
2013-1-29,28,22,16,19,17,16,100,84,48,1027,1023,1020,24,11,0,23,10,32,0.00,5,Fog,118<br />
2013-1-30,29,23,18,18,17,15,94,79,42,1020,1017,1014,24,18,11,32,16,45,0.00,1,,170<br />
2013-1-31,20,13,7,18,7,-5,100,70,22,1025,1019,1014,32,17,4,34,14,53,0.00,4,Rain,317<br />
2013-2-1,20,12,4,3,-1,-7,76,57,17,1029,1026,1022,32,19,16,27,8,47,0.00,1,,3<br />
