
PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-8-19,33,27,22,17,14,12,68,50,32,1011,1010,1008,16,16,16,13,2,24,0.00,0,,250<br />
2012-8-20,32,27,21,19,17,14,84,62,40,1012,1011,1009,16,16,8,14,2,23,0.00,0,,270<br />
2012-8-21,30,26,21,18,18,17,84,68,51,1012,1011,1010,16,16,11,13,2,24,0.00,2,,290<br />
2012-8-22,28,24,19,18,17,17,87,71,54,1013,1012,1011,16,16,14,13,3,21,0.00,2,,243<br />
2012-8-23,26,23,19,18,17,17,87,76,64,1013,1012,1011,16,13,6,14,2,27,0.00,6,,265<br />
2012-8-24,28,23,19,17,17,16,87,71,54,1013,1012,1010,16,15,11,14,2,24,0.00,6,,260<br />
2012-8-25,25,22,18,16,16,15,87,72,56,1012,1011,1010,16,14,8,14,3,26,0.00,5,,270<br />
2012-8-26,26,22,18,16,14,13,87,66,45,1014,1013,1011,16,15,13,14,3,23,0.00,3,,260<br />
2012-8-27,30,23,16,16,13,4,93,57,20,1014,1013,1011,16,16,11,14,2,24,0.00,0,,273<br />
2012-8-28,32,26,19,16,14,10,81,56,30,1013,1011,1009,16,16,16,13,2,21,0.00,0,,272<br />
2012-8-29,33,28,22,19,17,16,79,58,36,1010,1008,1007,16,16,16,13,2,21,0.00,0,,202<br />
2012-8-30,32,27,22,19,17,2,84,50,16,1009,1009,1007,16,16,16,13,2,19,0.00,0,,265<br />
2012-8-31,30,25,20,17,16,13,78,60,42,1012,1011,1010,16,16,14,13,1,23,0.00,0,,-1<br />
2012-9-1,31,24,17,16,13,8,81,53,24,1013,1012,1011,16,16,13,14,2,23,0.00,0,,260<br />
2012-9-2,31,23,16,15,12,6,84,53,21,1013,1012,1010,16,16,16,13,2,21,0.00,0,,263<br />
2012-9-3,29,23,17,16,14,10,93,64,35,1015,1013,1012,16,16,14,13,1,21,0.00,0,,280<br />
2012-9-4,33,26,18,16,14,6,81,50,19,1015,1014,1012,16,16,13,14,2,23,0.00,0,,275<br />
2012-9-5,29,25,21,17,14,8,73,51,28,1015,1013,1012,16,16,16,13,1,19,T,1,,265<br />
2012-9-6,31,26,20,17,14,11,76,56,36,1015,1013,1012,16,16,16,14,3,26,0.00,0,,257<br />
2012-9-7,29,25,21,18,16,13,84,63,42,1016,1014,1013,16,16,10,14,3,24,0.00,0,,283<br />
2012-9-8,31,26,19,17,16,14,81,63,44,1014,1012,1010,16,16,16,13,1,26,0.00,0,,270<br />
2012-9-9,32,27,21,18,16,15,78,58,38,1013,1010,1008,16,16,14,11,2,16,T,0,,170<br />
2012-9-10,32,27,23,19,18,17,79,61,43,1012,1011,1009,16,16,14,13,1,21,0.00,1,,239<br />
2012-9-11,27,23,20,19,18,17,84,73,62,1015,1013,1010,16,16,13,14,2,26,0.00,3,,272<br />
2012-9-12,27,23,19,18,18,17,87,75,62,1016,1015,1013,16,15,11,16,3,24,0.00,6,,280<br />
2012-9-13,28,24,19,18,18,17,93,74,54,1016,1015,1012,16,12,5,13,1,21,0.00,3,,-1<br />
2012-9-14,38,29,19,18,13,6,87,52,16,1015,1013,1011,16,16,14,5,2,8,0.00,0,,-1<br />
2012-9-15,39,31,22,16,9,2,64,37,10,1015,1013,1012,16,16,8,14,3,26,0.00,0,,255<br />
2012-9-16,31,26,21,19,17,13,84,60,35,1017,1015,1013,16,15,10,11,1,16,0.00,2,,280<br />
2012-9-17,28,23,18,18,17,15,87,67,46,1016,1015,1013,16,13,6,13,1,21,0.00,3,,0<br />
2012-9-18,28,23,17,17,15,12,93,69,45,1016,1015,1013,16,14,8,14,1,21,0.00,0,,-1<br />
2012-9-19,28,23,18,16,14,11,87,61,34,1015,1013,1012,16,16,13,14,2,24,0.00,0,,260<br />
2012-9-20,32,25,18,17,15,12,87,61,34,1013,1012,1010,16,15,11,13,2,19,0.00,0,,220<br />
2012-9-21,33,26,19,17,16,13,87,60,32,1013,1011,1009,16,15,10,13,1,23,0.00,0,,185<br />
2012-9-22,32,26,20,18,16,14,84,59,34,1013,1012,1011,16,14,8,11,2,16,0.00,0,,277<br />
2012-9-23,34,27,19,18,16,13,87,58,28,1013,1012,1011,16,14,11,13,1,23,0.00,0,,280<br />
2012-9-24,29,23,18,16,15,11,87,62,36,1014,1013,1012,16,16,16,13,2,21,0.00,0,,270<br />
2012-9-25,26,21,16,16,14,14,90,70,50,1013,1012,1010,16,14,8,13,2,23,0.00,2,,257<br />
2012-9-26,26,21,17,16,15,14,93,72,50,1012,1011,1009,16,13,6,14,2,26,0.00,3,,270<br />
2012-9-27,27,22,17,16,16,16,93,74,54,1013,1012,1010,16,12,8,13,2,23,0.00,0,,287<br />
2012-9-28,29,23,17,17,15,12,93,65,37,1013,1012,1010,16,13,8,13,2,19,0.00,1,,-1<br />
2012-9-29,29,24,18,16,14,11,87,61,34,1014,1013,1012,16,15,10,14,1,24,0.00,0,,275<br />
2012-9-30,34,26,18,17,14,8,87,54,21,1014,1013,1011,16,16,14,11,2,16,0.00,0,,280<br />
2012-10-1,35,27,19,17,14,8,87,54,21,1013,1011,1009,16,16,13,11,2,,0.00,0,,275<br />
2012-10-2,34,27,20,17,14,9,73,48,22,1011,1009,1008,16,16,13,14,1,23,0.00,0,,90<br />
2012-10-3,28,23,17,18,17,14,87,69,50,1016,1014,1011,16,12,3,13,1,19,0.00,3,,241<br />
2012-10-4,24,21,17,15,14,13,90,70,50,1019,1017,1017,16,15,11,13,2,23,0.00,3,,273<br />
2012-10-5,25,21,17,16,15,13,90,70,50,1018,1016,1013,16,12,5,14,1,23,0.00,3,,160<br />
2012-10-6,26,22,17,16,15,14,93,73,52,1014,1013,1011,16,14,8,14,1,23,0.00,1,,-1<br />
2012-10-7,27,22,17,17,16,15,87,70,52,1013,1012,1011,16,16,11,13,1,23,0.00,1,,125<br />
2012-10-8,25,21,17,16,15,14,87,71,54,1015,1014,1013,16,15,8,13,3,24,0.00,2,,242<br />
2012-10-9,24,21,17,16,14,12,90,68,46,1015,1014,1013,16,16,14,13,3,23,0.00,2,,98<br />
2012-10-10,24,20,16,14,13,11,84,67,49,1015,1014,1012,16,16,14,14,4,26,0.00,3,,236<br />
2012-10-11,24,19,14,14,11,8,84,63,41,1015,1013,1012,16,16,16,14,2,24,0.25,3,Rain,90<br />
2012-10-12,22,18,13,12,11,9,83,65,47,1021,1019,1015,16,16,16,19,3,26,0.00,2,,270<br />
2012-10-13,25,19,14,15,12,10,84,63,41,1022,1020,1017,16,16,16,13,1,21,0.00,0,,275<br />
2012-10-14,30,23,15,15,12,6,90,56,21,1018,1015,1013,16,16,16,0,0,,0.00,0,,-1<br />
2012-10-15,37,37,37,14,9,2,99,99,99,1013,1012,1010,16,16,16,8,2,,0.00,0,,280<br />
2012-10-16,33,25,17,16,12,6,78,49,19,1011,1009,1006,16,16,14,14,1,21,0.00,0,,290<br />
2012-10-17,36,27,18,16,10,1,87,50,12,1010,1007,1006,16,16,11,10,0,16,0.00,0,,-1<br />
2012-10-18,27,23,19,18,16,9,93,67,41,1018,1016,1010,16,16,16,14,3,26,0.00,4,,15<br />
2012-10-19,26,22,18,18,17,16,93,76,58,1016,1014,1012,16,15,10,14,1,24,0.00,3,,-1<br />
2012-10-20,23,21,18,16,16,14,81,74,66,1013,1011,1010,16,15,10,13,3,19,T,8,,135<br />
2012-10-21,23,21,18,16,15,13,87,72,57,1013,1012,1010,16,16,16,13,3,21,0.00,6,,130<br />
2012-10-22,22,20,17,14,13,10,84,68,51,1015,1014,1012,16,16,13,13,3,26,0.00,7,,280<br />
2012-10-23,22,19,16,14,12,4,84,59,33,1015,1014,1013,16,16,8,10,0,21,0.25,4,Rain,270<br />
2012-10-24,24,19,14,11,6,-3,77,49,20,1017,1016,1014,16,16,16,21,5,35,0.00,0,,319<br />
2012-10-25,29,23,17,10,2,-1,37,27,16,1017,1015,1012,16,16,16,16,4,34,0.00,0,,315<br />
2012-10-26,30,22,14,8,1,-6,57,34,10,1016,1014,1012,16,16,16,8,0,13,0.00,0,,-1<br />
2012-10-27,33,24,15,7,-2,-11,42,24,6,1013,1011,1009,16,16,16,13,1,19,0.00,0,,275<br />
2012-10-28,32,23,14,11,3,-5,63,37,10,1016,1013,1012,16,16,16,11,1,16,0.00,0,,125<br />
2012-10-29,29,22,14,14,8,1,90,54,18,1019,1017,1015,16,15,8,13,1,19,0.00,0,,283<br />
2012-10-30,24,18,12,14,12,6,100,68,35,1018,1017,1014,16,7,0,11,2,19,0.00,2,Fog,272<br />
2012-10-31,22,18,14,13,12,12,93,73,53,1018,1016,1014,16,10,3,11,1,19,0.00,5,,260<br />
2012-11-1,21,17,13,12,12,11,86,70,53,1017,1015,1014,16,11,4,13,1,19,0.00,3,,267<br />
2012-11-2,22,18,14,13,12,10,87,69,51,1016,1015,1013,16,10,6,13,2,21,0.00,3,,83<br />
2012-11-3,25,19,12,15,13,10,93,70,46,1017,1016,1015,16,10,4,10,1,14,0.00,0,,293<br />
2012-11-4,32,22,12,13,5,-3,86,49,11,1018,1017,1015,16,15,8,14,1,23,0.00,0,,259<br />
2012-11-5,34,25,15,7,1,-6,46,27,7,1018,1016,1014,16,16,16,14,2,21,0.00,0,,305<br />
2012-11-6,29,22,14,16,10,6,93,60,26,1019,1017,1015,16,14,6,11,0,19,0.00,1,,270<br />
2012-11-7,22,18,15,14,13,13,90,76,61,1018,1016,1014,16,8,3,13,1,16,0.00,4,,270<br />
2012-11-8,20,18,15,14,13,9,84,74,64,1015,1013,1012,16,14,8,14,2,24,0.25,8,Rain,273<br />
2012-11-9,18,14,11,8,6,3,77,57,37,1014,1012,1011,16,16,16,19,5,47,0.00,1,,270<br />
2012-11-10,18,13,7,5,-1,-7,76,50,23,1022,1017,1014,16,16,16,23,6,37,0.00,1,,294<br />
2012-11-11,19,13,7,1,-4,-12,53,32,11,1026,1024,1021,16,16,14,11,2,23,0.00,0,,90<br />
2012-11-12,23,15,6,5,-5,-14,59,34,8,1025,1022,1020,16,16,16,13,2,21,0.00,0,,273<br />
2012-11-13,29,20,11,-1,-9,-18,26,15,4,1020,1017,1015,16,16,16,10,3,14,0.00,0,,37<br />
2012-11-14,27,19,12,11,-1,-11,77,43,8,1018,1016,1015,16,15,10,11,1,19,0.00,0,,330<br />
2012-11-15,20,16,12,13,9,2,93,62,30,1019,1018,1016,16,9,2,11,1,14,0.25,2,Rain,110<br />
2012-11-16,22,18,13,14,10,5,86,62,37,1020,1018,1016,16,15,11,13,1,19,0.76,7,Rain,85<br />
2012-11-17,20,18,16,16,14,13,100,82,63,1019,1018,1017,16,10,3,14,5,21,7.11,8,Rain,102<br />
2012-11-18,21,18,14,15,13,10,97,76,55,1022,1020,1018,16,13,5,14,1,23,0.00,6,,270<br />
2012-11-19,21,17,12,12,11,10,93,73,53,1024,1022,1021,16,16,16,13,1,21,0.00,1,,270<br />
2012-11-20,22,16,10,13,11,9,89,67,44,1021,1019,1017,16,16,16,11,1,21,0.00,0,,190<br />
2012-11-21,21,16,11,13,11,9,96,77,58,1020,1018,1016,16,11,2,10,0,14,0.00,1,,140<br />
2012-11-22,23,17,12,13,12,9,93,69,44,1020,1018,1017,11,6,3,11,1,19,0.00,3,,105<br />
2012-11-23,26,18,9,12,11,8,100,71,41,1021,1020,1018,16,5,0,11,1,16,0.00,3,Fog,287<br />
2012-11-24,30,20,9,13,9,-3,100,57,13,1019,1016,1013,16,12,0,14,2,21,0.00,1,Fog,287<br />
2012-11-25,22,17,12,13,12,11,100,79,57,1015,1013,1011,16,7,0,11,1,14,0.00,5,Fog,153<br />
2012-11-26,20,16,12,12,11,10,86,72,58,1020,1017,1015,16,10,5,10,1,19,0.00,4,,123<br />
2012-11-27,21,16,11,12,11,9,89,71,53,1022,1020,1017,16,10,5,14,1,24,0.00,2,,260<br />
2012-11-28,20,17,13,13,12,10,86,71,56,1023,1021,1020,16,9,4,11,2,19,0.76,7,Rain,85<br />
2012-11-29,18,16,14,16,14,13,93,89,84,1024,1022,1021,16,6,2,14,5,21,5.33,8,Rain,100<br />
2012-11-30,19,18,16,17,16,15,100,94,87,1021,1020,1017,16,8,2,11,2,21,11.68,8,Rain,117<br />
2012-12-1,19,17,15,16,15,14,97,85,73,1022,1020,1019,16,12,3,11,1,19,0.76,8,Rain,270<br />
2012-12-2,19,17,15,16,14,13,97,83,68,1021,1019,1018,16,14,4,11,0,19,2.03,8,Rain,263<br />
2012-12-3,21,17,14,16,14,12,97,82,66,1022,1020,1019,16,11,3,16,3,23,4.83,6,Rain,92<br />
2012-12-4,20,17,13,13,13,12,93,78,63,1024,1022,1021,16,11,6,11,2,19,0.00,2,,335<br />
2012-12-5,19,14,10,13,12,10,100,84,67,1021,1019,1016,8,4,0,10,0,14,0.00,3,Fog,128<br />
2012-12-6,20,16,12,13,12,11,93,76,58,1016,1014,1011,8,6,4,11,2,21,0.00,4,,65<br />
2012-12-7,20,16,11,13,12,10,100,82,63,1015,1013,1013,6,4,0,10,1,13,0.00,1,Fog,260<br />
2012-12-8,19,15,10,12,12,9,100,82,63,1016,1014,1012,5,3,0,10,0,13,0.00,4,Fog,100<br />
2012-12-9,20,16,12,12,11,9,93,73,52,1020,1017,1015,5,4,3,10,1,16,0.00,4,,273<br />
2012-12-10,23,17,9,13,8,0,93,59,25,1020,1019,1017,16,10,3,10,0,14,0.00,0,,-1<br />
2012-12-11,22,16,9,13,9,3,93,61,29,1017,1015,1014,16,13,8,8,1,13,0.00,2,,185<br />
2012-12-12,17,15,13,12,10,7,86,71,55,1014,1012,1010,16,13,8,13,3,19,1.02,8,Rain,119<br />
2012-12-13,17,13,9,12,8,5,93,71,49,1010,1008,1007,16,16,14,11,0,23,0.76,4,Rain,-1<br />
2012-12-14,15,11,6,6,3,1,83,63,43,1016,1012,1008,16,16,14,13,3,23,2.03,4,Rain,75<br />
2012-12-15,17,12,7,6,3,-3,89,59,28,1019,1016,1015,16,16,14,16,2,23,T,4,Rain,295<br />
2012-12-16,13,12,11,11,9,4,89,72,54,1022,1021,1019,16,10,2,13,4,21,1.02,8,Rain,97<br />
2012-12-17,18,16,13,12,11,8,93,75,56,1022,1019,1016,16,16,13,11,1,19,0.00,8,,278<br />
2012-12-18,17,14,12,13,11,-6,93,61,28,1016,1013,1009,16,10,2,16,6,37,10.92,7,Rain,290<br />
2012-12-19,17,12,8,-4,-8,-13,39,25,13,1025,1023,1022,16,16,16,6,0,,0.00,0,,-1<br />
2012-12-20,19,12,5,-6,-9,-14,43,27,10,1024,1021,1019,16,16,16,13,3,21,0.00,0,,16<br />
2012-12-21,19,13,7,5,-3,-10,77,46,15,1020,1019,1017,16,16,16,11,2,14,0.00,0,,337<br />
2012-12-22,17,12,6,11,6,-1,89,66,43,1022,1021,1018,16,16,8,13,0,21,0.00,5,,115<br />
2012-12-23,18,15,12,11,9,7,93,73,52,1024,1022,1020,16,13,8,13,1,19,0.00,7,,280<br />
2012-12-24,18,14,9,13,11,3,93,74,54,1020,1018,1016,16,10,3,16,4,24,11.68,6,Rain,84<br />
2012-12-25,17,13,8,11,7,1,93,65,36,1020,1018,1015,16,12,4,10,1,14,0.00,3,,20<br />
2012-12-26,17,13,9,11,8,2,100,73,46,1016,1014,1012,16,9,2,16,4,29,8.38,6,Rain,101<br />
2012-12-27,17,13,9,2,-1,-3,54,40,25,1019,1016,1014,16,16,16,16,8,29,0.00,0,,318<br />
2012-12-28,18,12,6,5,0,-4,71,47,23,1022,1020,1019,16,16,16,10,1,14,0.00,0,,330<br />
2012-12-29,12,9,6,6,4,-2,92,67,42,1019,1017,1015,16,12,1,14,4,24,11.43,5,Rain,79<br />
2012-12-30,15,9,4,4,2,-1,89,66,43,1018,1015,1013,16,16,16,14,2,26,0.00,2,,325<br />
2012-12-31,16,10,4,5,2,-2,85,59,33,1024,1022,1019,16,16,11,10,1,23,0.00,0,,0<br />
