
PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-8-12,31,23,15,14,13,12,78,57,35,1016,1015,1014,16,16,16,23,11,29,0.00,0,,356<br />
2012-8-13,31,23,15,14,11,4,87,55,23,1018,1016,1015,16,16,16,24,10,32,0.00,3,,339<br />
2012-8-14,29,22,14,15,12,8,86,64,42,1016,1015,1013,16,16,16,23,10,27,0.00,1,,327<br />
2012-8-15,31,24,17,14,12,9,78,54,29,1015,1014,1011,16,16,16,29,17,37,0.00,0,,10<br />
2012-8-16,34,27,18,13,12,9,59,41,22,1014,1013,1012,16,16,16,21,10,24,0.00,0,,343<br />
2012-8-17,33,24,16,14,13,11,78,52,26,1016,1014,1013,16,16,16,13,7,19,0.00,1,,254<br />
2012-8-18,22,18,14,14,14,12,93,80,66,1016,1015,1013,16,11,0,21,11,26,0.00,7,,221<br />
2012-8-19,23,19,15,14,12,11,90,70,49,1018,1017,1015,16,16,10,19,10,24,0.00,6,,209<br />
2012-8-20,26,21,15,12,11,10,80,60,40,1019,1017,1015,16,16,16,14,7,19,0.00,5,,272<br />
2012-8-21,23,18,13,12,11,9,80,64,47,1018,1017,1015,16,16,16,27,11,32,T,6,,247<br />
2012-8-22,22,18,13,11,10,8,86,64,41,1021,1020,1018,16,16,16,26,8,32,0.00,6,,334<br />
2012-8-23,21,18,14,9,8,7,67,56,45,1021,1019,1018,16,16,16,27,14,34,0.00,6,,33<br />
2012-8-24,22,16,10,8,7,6,80,58,35,1024,1021,1017,16,16,16,26,12,39,0.00,1,,32<br />
2012-8-25,26,19,12,10,8,6,83,56,28,1016,1012,1008,16,16,16,21,11,27,0.00,0,,358<br />
2012-8-26,21,17,12,12,10,8,83,68,52,1016,1011,1008,16,16,16,27,12,35,0.00,6,,211<br />
2012-8-27,24,19,13,12,9,8,86,61,36,1019,1018,1016,16,16,16,19,6,27,0.00,4,,250<br />
2012-8-28,23,18,12,11,9,7,83,59,35,1019,1018,1017,16,16,16,24,12,32,0.00,6,,208<br />
2012-8-29,23,18,13,12,11,8,86,64,41,1022,1020,1019,16,16,16,19,9,24,0.00,6,,199<br />
2012-8-30,23,18,13,12,10,8,86,64,41,1019,1016,1013,16,16,16,23,7,27,0.00,5,,267<br />
2012-8-31,22,17,11,9,7,6,71,55,38,1016,1015,1014,16,16,16,23,10,29,0.00,4,,350<br />
2012-9-1,22,16,11,9,9,7,89,65,40,1022,1020,1017,16,16,16,16,8,23,0.00,3,,200<br />
2012-9-2,21,16,10,9,8,4,83,58,33,1024,1022,1021,16,16,16,16,7,21,0.00,3,,287<br />
2012-9-3,23,18,13,11,10,9,86,64,41,1023,1022,1021,16,16,16,23,12,27,0.00,3,,359<br />
2012-9-4,24,18,11,12,10,8,83,60,36,1024,1022,1020,16,16,16,27,11,37,0.00,0,,4<br />
2012-9-5,26,19,12,12,11,9,93,66,38,1020,1017,1015,16,16,16,27,9,32,0.00,2,,349<br />
2012-9-6,28,22,14,12,11,8,86,57,28,1018,1017,1015,16,16,16,26,15,32,0.00,0,,7<br />
2012-9-7,32,23,13,12,9,3,80,49,17,1021,1019,1017,16,16,16,23,11,27,0.00,1,,356<br />
2012-9-8,25,19,13,13,11,9,80,59,38,1017,1016,1014,16,16,16,24,11,29,0.00,4,,217<br />
2012-9-9,19,17,14,12,10,9,86,73,60,1017,1016,1015,16,16,16,29,18,37,0.25,8,,199<br />
2012-9-10,20,16,12,12,8,3,86,62,37,1024,1020,1015,16,15,3,27,14,35,0.25,6,Rain,103<br />
2012-9-11,20,14,9,7,5,3,77,57,37,1027,1026,1024,16,16,16,27,15,37,0.00,2,,11<br />
2012-9-12,22,16,10,7,7,4,80,59,37,1029,1026,1024,16,16,16,34,20,39,0.00,0,,15<br />
2012-9-13,28,20,12,8,7,4,77,50,23,1024,1021,1018,16,16,11,24,13,29,0.00,2,,352<br />
2012-9-14,26,19,11,11,9,6,83,56,28,1020,1019,1017,16,16,14,14,5,19,0.00,2,,313<br />
2012-9-15,22,17,11,11,9,8,89,67,44,1023,1021,1019,16,16,16,14,7,21,0.00,4,,199<br />
2012-9-16,24,17,9,11,10,8,89,64,38,1024,1022,1021,16,16,16,21,8,24,0.00,1,,5<br />
2012-9-17,28,20,12,11,10,8,89,61,33,1021,1019,1017,16,16,11,21,8,24,0.00,0,Fog,3<br />
2012-9-18,28,20,12,12,10,8,86,58,30,1020,1018,1017,16,16,16,14,5,19,0.00,0,,275<br />
2012-9-19,24,18,12,12,11,9,93,70,46,1022,1021,1018,16,7,0,16,7,21,0.00,4,Fog,238<br />
2012-9-20,19,15,10,12,11,9,100,79,58,1021,1019,1018,16,8,0,19,9,24,0.00,4,Fog,229<br />
2012-9-21,16,14,13,11,11,10,86,78,69,1022,1021,1020,16,16,11,16,7,21,T,8,,192<br />
2012-9-22,19,16,12,11,10,7,86,67,48,1022,1022,1021,16,15,4,23,4,26,0.25,6,Rain,43<br />
2012-9-23,19,15,10,10,8,7,89,69,48,1022,1021,1021,16,16,10,16,5,29,0.00,1,Fog,358<br />
2012-9-24,21,16,10,11,9,8,89,68,47,1022,1021,1020,16,15,11,21,6,26,0.00,3,,329<br />
2012-9-25,19,16,11,11,10,9,93,73,52,1022,1021,1020,16,16,16,16,6,21,0.00,6,,318<br />
2012-9-26,19,14,9,10,9,8,96,74,52,1021,1020,1019,16,10,1,16,6,21,0.00,4,Fog,339<br />
2012-9-27,23,17,10,11,9,9,96,71,46,1019,1017,1015,16,11,0,19,6,23,0.00,2,Fog,1<br />
2012-9-28,25,19,12,11,10,5,86,58,29,1017,1015,1014,16,16,14,19,4,23,T,6,Rain,168<br />
2012-9-29,21,17,12,13,8,6,86,63,39,1026,1022,1017,16,16,16,29,15,34,0.00,6,,14<br />
2012-9-30,21,14,8,8,6,4,80,58,35,1030,1029,1027,16,16,16,24,11,29,0.00,1,,9<br />
2012-10-1,23,16,9,13,9,7,83,64,44,1028,1024,1020,16,16,16,40,11,47,0.00,4,,353<br />
2012-10-2,18,14,10,8,3,-2,83,56,29,1026,1023,1022,16,16,16,29,15,34,0.00,4,,4<br />
2012-10-3,19,13,8,6,2,-1,86,57,28,1029,1027,1026,16,16,16,37,26,45,0.00,0,,14<br />
2012-10-4,19,14,8,4,3,1,66,50,34,1026,1025,1025,16,16,16,34,23,40,0.00,1,,12<br />
2012-10-5,22,16,9,5,2,-2,77,50,22,1026,1025,1024,16,16,16,29,20,35,0.00,0,,12<br />
2012-10-6,24,16,8,4,0,-4,66,42,17,1024,1023,1020,16,16,16,27,19,34,0.00,0,,17<br />
2012-10-7,24,16,8,6,4,-1,77,50,22,1020,1017,1014,16,16,16,19,5,23,0.00,0,,336<br />
2012-10-8,21,14,8,8,5,3,86,61,36,1018,1015,1014,16,16,16,14,7,19,0.00,1,,187<br />
2012-10-9,16,13,9,8,8,7,93,75,57,1021,1019,1018,16,15,10,14,6,16,0.00,4,,221<br />
2012-10-10,12,11,8,9,8,7,93,85,77,1018,1017,1015,14,4,0,14,5,16,0.00,7,Fog,337<br />
2012-10-11,14,11,7,8,7,5,86,76,66,1016,1013,1010,14,10,1,14,5,21,0.00,5,Fog,313<br />
2012-10-12,14,12,9,11,9,7,93,85,77,1016,1013,1010,16,10,0,26,16,35,2.03,8,Fog-Rain,201<br />
2012-10-13,16,14,12,13,12,9,93,85,77,1022,1020,1017,16,14,3,24,14,34,4.83,8,Rain,191<br />
2012-10-14,18,16,13,14,13,12,90,79,67,1021,1015,1012,16,12,3,27,12,37,16.51,8,Rain,180<br />
2012-10-15,17,14,11,14,12,9,93,83,72,1015,1009,1001,16,12,2,40,17,52,7.87,7,Rain,196<br />
2012-10-16,16,12,8,11,7,6,83,67,51,1026,1015,1002,16,16,16,47,20,61,0.00,3,,204<br />
2012-10-17,14,11,6,7,6,4,83,69,55,1028,1026,1024,16,16,16,14,6,19,0.00,5,,181<br />
2012-10-18,18,12,7,11,7,4,100,72,43,1024,1016,1010,16,14,5,23,7,32,20.83,6,Rain,192<br />
2012-10-19,15,12,9,12,10,7,93,80,66,1011,1009,1008,16,14,2,35,19,47,4.83,7,Rain,203<br />
2012-10-20,11,9,6,7,3,2,86,70,54,1013,1012,1010,16,16,6,45,20,56,0.51,6,Rain,194<br />
2012-10-21,12,8,4,4,3,2,89,74,59,1013,1011,1009,16,15,8,37,10,42,6.35,7,Rain,184<br />
2012-10-22,8,6,3,5,4,2,92,81,70,1008,1004,1002,16,12,1,23,9,26,8.89,7,Rain,75<br />
2012-10-23,11,8,6,4,3,2,89,74,59,1012,1010,1004,16,16,16,26,11,34,T,7,Rain,184<br />
2012-10-24,12,9,6,6,4,3,92,77,61,1022,1016,1012,16,15,5,19,7,24,7.11,8,Rain,106<br />
2012-10-25,12,9,7,6,5,4,92,78,63,1031,1028,1023,16,16,13,16,5,21,0.00,7,,141<br />
2012-10-26,11,9,7,8,6,3,93,80,66,1026,1021,1017,16,13,3,27,9,37,1.52,8,Rain,155<br />
2012-10-27,14,12,9,13,8,7,96,84,71,1019,1013,1008,16,8,1,32,18,42,23.11,8,Rain,153<br />
2012-10-28,14,12,10,13,11,8,93,85,77,1015,1012,1009,16,15,8,37,14,50,6.10,7,Rain,208<br />
2012-10-29,16,13,10,13,11,9,100,88,75,1017,1012,1007,16,13,2,42,18,61,10.92,7,Rain,192<br />
2012-10-30,15,14,12,13,12,11,93,90,86,1015,1011,1008,16,9,3,23,10,29,34.54,8,Rain,133<br />
2012-10-31,16,13,11,13,12,9,93,85,77,1008,1006,1004,16,14,5,23,10,27,14.48,8,Rain,156<br />
2012-11-1,15,13,11,11,10,9,96,84,72,1017,1012,1007,16,15,8,29,11,37,9.65,7,Rain,171<br />
2012-11-2,15,13,11,11,9,9,93,83,72,1018,1017,1015,16,15,3,13,4,14,5.59,7,Rain,135<br />
2012-11-3,16,13,11,12,11,10,96,86,75,1023,1019,1015,16,14,1,27,13,35,0.51,8,Fog-Rain,180<br />
2012-11-4,18,16,13,14,13,11,93,86,78,1026,1024,1022,16,10,2,27,14,35,8.13,8,Rain,168<br />
2012-11-5,15,12,8,13,7,4,87,69,51,1030,1027,1022,16,14,3,29,14,37,0.76,7,Rain,15<br />
2012-11-6,13,10,7,11,8,6,93,85,77,1022,1017,1015,16,10,0,35,13,47,0.25,5,Fog-Rain,188<br />
2012-11-7,12,8,4,6,4,1,86,68,50,1021,1019,1014,16,16,16,29,12,37,T,4,,189<br />
2012-11-8,10,6,1,2,1,0,92,77,61,1014,1011,1010,16,14,1,32,12,39,T,4,Fog,14<br />
2012-11-9,9,5,1,3,-1,-3,92,69,45,1015,1013,1011,16,16,16,23,7,26,T,2,Fog,13<br />
2012-11-10,8,4,-1,-1,-3,-6,85,61,37,1024,1020,1015,16,16,16,19,8,24,T,3,,97<br />
2012-11-11,9,5,1,5,1,-3,89,71,53,1025,1022,1019,16,14,5,23,11,27,15.24,8,Rain-Snow,120<br />
2012-11-12,13,9,6,8,7,5,96,84,71,1024,1022,1019,16,15,5,23,11,29,3.56,8,Rain,161<br />
2012-11-13,11,9,8,8,7,6,93,87,80,1024,1022,1021,16,14,6,21,9,24,5.33,8,Rain,157<br />
2012-11-14,11,8,5,8,6,4,93,82,71,1027,1026,1022,16,14,1,21,9,26,0.76,6,Rain,336<br />
2012-11-15,9,6,3,5,3,2,93,82,71,1025,1020,1014,16,6,0,21,9,24,0.00,4,Fog,12<br />
2012-11-16,9,6,2,6,4,2,100,91,82,1015,1012,1007,16,9,0,23,6,27,5.59,7,Fog-Rain,140<br />
2012-11-17,12,9,6,7,4,3,92,73,54,1007,1003,999,16,15,10,39,19,48,6.10,8,Rain,176<br />
2012-11-18,10,8,6,6,4,3,89,78,66,1009,1005,1001,16,15,10,40,18,56,7.87,8,Rain,157<br />
2012-11-19,13,11,8,11,8,4,93,80,66,1006,1000,995,16,10,2,45,22,61,54.10,7,Rain,173<br />
2012-11-20,11,9,7,7,5,2,93,79,65,1006,1004,1001,16,16,6,50,15,63,3.81,6,Rain,157<br />
2012-11-21,8,6,4,4,3,2,89,83,76,1027,1014,1001,16,14,8,53,20,74,11.18,7,Rain,197<br />
2012-11-22,9,6,3,4,2,0,92,77,61,1029,1027,1024,16,16,16,16,5,21,T,6,Rain,146<br />
2012-11-23,9,8,6,8,7,4,96,90,83,1024,1020,1017,16,8,1,24,9,34,32.00,8,Rain,211<br />
2012-11-24,9,7,4,7,5,3,96,89,82,1026,1024,1021,16,16,16,19,4,23,T,6,,200<br />
2012-11-25,8,5,1,4,3,1,100,86,71,1028,1026,1023,16,8,0,27,13,32,0.00,5,Fog,17<br />
2012-11-26,9,6,2,1,0,-2,92,73,54,1024,1020,1018,16,16,11,26,14,32,0.00,4,,12<br />
2012-11-27,10,6,2,4,2,-1,89,73,56,1020,1017,1013,16,16,16,19,5,21,0.00,6,,11<br />
2012-11-28,9,6,2,6,3,0,92,82,71,1012,1007,1003,16,16,11,24,10,27,2.79,7,Rain,82<br />
2012-11-29,13,11,8,7,4,3,86,74,61,1006,1002,998,16,16,16,27,15,34,1.52,7,Rain,137<br />
2012-11-30,15,12,8,8,7,5,93,75,57,999,997,995,16,12,5,37,17,48,35.56,8,Rain,152<br />
2012-12-1,13,11,8,8,4,2,93,74,54,1004,1000,992,16,16,11,40,20,61,4.06,7,Rain,168<br />
2012-12-2,8,8,7,6,5,4,92,84,76,1010,999,988,16,14,5,42,22,58,19.56,8,Rain,178<br />
2012-12-3,9,8,7,7,6,5,93,85,77,1017,1013,1005,16,14,6,34,16,53,12.95,8,Rain,160<br />
2012-12-4,12,9,7,9,6,4,89,80,71,1012,1006,1000,16,13,5,40,22,53,14.22,7,Rain,195<br />
2012-12-5,9,7,4,4,3,2,82,74,65,1024,1021,1011,16,16,10,35,18,47,1.52,6,Rain,198<br />
2012-12-6,7,7,6,4,3,2,89,83,76,1023,1020,1017,16,16,10,34,18,42,1.52,7,Rain,204<br />
2012-12-7,8,6,3,4,3,0,89,80,71,1022,1018,1015,16,16,14,37,17,50,1.02,7,Rain,201<br />
2012-12-8,7,5,3,2,1,0,82,75,67,1028,1025,1021,16,16,16,19,7,23,0.00,7,,131<br />
2012-12-9,7,5,3,5,3,1,96,88,79,1029,1027,1025,16,7,0,14,7,21,1.52,8,Fog-Rain,121<br />
2012-12-10,7,7,6,6,5,4,96,93,89,1031,1027,1020,16,6,0,21,7,29,0.51,8,Fog,146<br />
2012-12-11,8,7,6,4,4,3,89,83,76,1019,1008,1001,16,15,10,32,16,40,3.05,8,Rain,190<br />
2012-12-12,7,6,4,4,3,3,89,86,82,1017,1010,1003,16,13,5,21,7,27,8.13,8,Rain,205<br />
2012-12-13,7,6,3,3,2,0,92,79,65,1018,1015,1010,16,16,13,21,10,23,2.29,8,Rain,145<br />
2012-12-14,6,4,1,3,2,-1,92,81,70,1015,1012,1008,16,11,0,19,6,23,7.87,6,Fog-Rain,128<br />
2012-12-15,4,3,1,2,0,-3,89,80,70,1013,1006,1001,16,15,5,35,18,47,5.33,7,Rain,158<br />
2012-12-16,7,5,3,4,2,1,92,86,79,1008,1000,982,16,14,8,37,20,48,22.61,8,Rain,161<br />
2012-12-17,8,5,2,5,1,-2,89,76,62,1013,999,980,16,16,10,61,34,95,2.03,7,Rain,208<br />
2012-12-18,4,2,1,0,-1,-3,89,80,70,1016,1014,1011,16,13,1,32,19,40,3.30,7,Snow,184<br />
2012-12-19,8,5,2,4,1,-3,89,75,60,1014,1007,1001,16,14,4,45,21,61,13.72,8,Rain-Snow,156<br />
2012-12-20,7,4,1,4,2,-1,92,84,76,1011,1005,1000,16,14,8,35,13,47,13.21,6,Rain,180<br />
2012-12-21,8,3,-2,2,1,-2,92,78,64,1010,1008,1005,16,16,14,23,6,29,1.78,6,Rain,92<br />
2012-12-22,8,6,4,4,2,1,89,75,60,1008,1003,1000,16,15,2,40,13,56,3.30,7,Rain,165<br />
2012-12-23,7,6,3,3,2,0,92,80,67,1010,1007,1004,16,15,10,21,9,26,6.60,8,Rain,207<br />
2012-12-24,6,4,3,4,2,1,92,89,85,1022,1019,1011,16,15,11,23,10,29,0.25,7,Rain,170<br />
2012-12-25,6,4,3,1,0,-1,85,74,62,1017,1008,1004,16,14,8,32,15,42,13.46,8,Rain-Snow,117<br />
2012-12-26,7,5,3,4,2,-1,86,76,65,1013,1009,1006,16,16,11,34,18,47,4.57,8,Rain,154<br />
2012-12-27,8,6,3,4,3,1,93,82,70,1022,1019,1014,16,15,3,27,11,35,4.06,8,Rain,196<br />
2012-12-28,8,6,4,3,1,-1,79,70,60,1022,1021,1020,16,16,16,14,6,19,T,8,Rain,118<br />
2012-12-29,5,4,3,2,1,-2,92,78,64,1024,1022,1021,16,14,6,14,6,21,1.52,8,Rain,111<br />
2012-12-30,4,2,0,2,1,-1,96,88,79,1027,1026,1023,16,5,0,14,6,19,0.00,6,Fog,64<br />
2012-12-31,3,1,-1,1,-2,-4,92,82,72,1032,1027,1025,16,14,2,24,7,29,0.00,6,,67<br />
2013-1-1,5,1,-3,-1,-3,-6,85,73,60,1033,1031,1029,16,16,16,23,10,27,0.00,2,,36<br />
2013-1-2,6,3,-1,0,-6,-9,92,66,39,1028,1026,1023,16,16,16,27,12,35,0.00,1,,116<br />
2013-1-3,7,3,-2,1,-4,-9,89,65,40,1023,1022,1020,16,15,5,26,11,32,4.06,4,Rain,131<br />
2013-1-4,10,6,2,6,4,1,96,83,70,1027,1025,1022,16,12,4,23,10,29,2.54,7,Rain,150<br />
2013-1-5,7,6,4,3,1,-1,86,74,62,1024,1022,1020,16,14,5,34,11,40,3.05,8,Rain,157<br />
2013-1-6,7,5,3,4,3,2,92,84,76,1023,1020,1016,16,15,8,26,11,34,2.03,7,Rain,170<br />
2013-1-7,10,7,4,8,6,3,93,85,76,1022,1015,1010,16,13,3,48,26,64,2.29,8,Rain,194<br />
2013-1-8,12,9,6,8,6,3,96,84,71,1022,1015,1008,16,11,1,50,23,69,16.26,8,Rain,168<br />
2013-1-9,10,6,2,8,3,0,93,85,76,1014,1009,1005,16,13,4,35,18,53,38.35,8,Rain,194<br />
2013-1-10,3,2,-1,1,0,-2,96,86,76,1021,1018,1014,16,13,0,16,7,23,0.25,7,Fog-Rain-Snow,243<br />
2013-1-11,3,0,-3,-1,-4,-7,92,70,48,1028,1024,1020,16,10,0,16,7,24,0.00,3,Fog,87<br />
2013-1-12,3,-1,-4,-4,-6,-7,81,68,54,1031,1029,1027,16,16,16,19,7,21,0.00,3,,71<br />
2013-1-13,2,-1,-4,-4,-6,-8,81,69,56,1033,1032,1030,16,16,16,13,5,14,0.00,5,,121<br />
2013-1-14,3,1,-2,-2,-3,-5,82,71,59,1036,1034,1032,16,16,16,11,5,14,0.00,7,,146<br />
2013-1-15,7,3,-1,-1,-2,-3,82,70,57,1040,1039,1036,16,16,16,19,8,23,0.00,4,,10<br />
2013-1-16,6,1,-4,0,-2,-5,92,77,62,1039,1037,1034,16,8,0,16,6,19,0.00,2,Fog,38<br />
2013-1-17,4,1,-3,1,-2,-4,96,91,85,1034,1030,1027,11,1,0,11,4,13,0.00,5,Fog,30<br />
2013-1-18,3,1,-1,1,0,-2,100,93,85,1028,1026,1025,1,0,0,14,5,19,0.00,8,Fog,37<br />
2013-1-19,1,1,-1,1,-1,-2,100,93,85,1030,1029,1027,1,0,0,16,7,21,0.00,8,Fog,27<br />
2013-1-20,3,2,-1,2,1,-1,100,93,85,1030,1027,1025,6,1,0,14,7,16,0.00,7,Fog,30<br />
2013-1-21,2,1,-2,2,0,-2,100,95,89,1026,1023,1021,0,0,0,14,4,16,0.00,8,Fog,80<br />
2013-1-22,3,1,-2,1,-1,-2,100,93,85,1021,1018,1014,11,3,0,11,2,11,0.00,7,Fog,175<br />
2013-1-23,7,5,2,4,2,-4,100,73,45,1021,1014,1011,16,13,3,29,11,37,5.08,8,Rain,171<br />
2013-1-24,7,4,1,4,3,1,93,79,65,1024,1021,1017,16,15,4,24,9,29,5.84,7,Rain,168<br />
2013-1-25,11,7,3,7,5,2,100,86,71,1019,1016,1014,16,13,2,16,8,21,3.05,6,Rain,195<br />
2013-1-26,8,6,4,4,3,2,93,82,70,1018,1014,1012,16,16,6,34,16,47,2.29,8,Rain,191<br />
2013-1-27,6,5,4,4,3,2,92,87,82,1019,1017,1015,16,15,6,29,16,37,1.78,8,Rain,198<br />
2013-1-28,6,5,3,4,3,2,92,86,79,1020,1018,1016,16,16,11,23,11,27,7.87,8,Rain,185<br />
2013-1-29,8,7,5,7,6,4,96,91,86,1028,1025,1020,16,11,1,34,14,45,4.32,8,Rain,166<br />
2013-1-30,9,8,7,8,7,6,100,93,86,1030,1029,1027,16,7,0,26,14,34,3.56,8,Rain,192<br />
2013-1-31,9,8,7,7,7,6,93,87,80,1030,1028,1026,16,10,0,27,14,39,3.05,8,Fog-Rain,195<br />
2013-2-1,12,8,5,7,6,4,100,84,68,1030,1029,1028,16,9,0,26,10,32,0.25,6,Fog,359<br />
