
CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-8-8,29,26,22,22,18,14,87,65,43,1016,1014,1013,16,16,16,23,14,42,T,5,Rain,44<br />
2012-8-9,24,21,17,18,17,15,93,77,61,1014,1012,1011,16,15,8,32,15,39,1.27,7,Rain,51<br />
2012-8-10,24,21,16,17,14,8,93,66,38,1014,1012,1010,16,15,8,40,23,66,4.57,6,Rain-Thunderstorm,357<br />
2012-8-11,26,19,13,13,11,9,77,59,40,1016,1015,1014,16,16,16,29,14,39,0.00,2,,352<br />
2012-8-12,24,19,13,14,12,9,93,66,38,1017,1016,1014,16,16,16,16,6,24,T,6,,222<br />
2012-8-13,21,18,16,17,16,13,100,84,68,1015,1015,1014,16,11,3,23,5,26,10.16,7,Rain,34<br />
2012-8-14,29,21,13,17,16,13,100,70,40,1014,1013,1012,16,13,5,23,8,29,T,2,Rain,287<br />
2012-8-15,29,24,18,18,16,14,93,67,40,1014,1013,1011,16,16,16,23,10,29,T,5,,228<br />
2012-8-16,24,21,17,20,17,12,93,74,54,1013,1011,1008,16,14,2,37,17,47,9.91,7,Rain-Thunderstorm,250<br />
2012-8-17,24,19,14,12,11,8,80,58,36,1016,1015,1014,16,16,16,23,12,42,0.00,2,,331<br />
2012-8-18,25,18,12,13,11,8,100,67,33,1017,1015,1013,16,16,16,23,7,40,0.00,4,,156<br />
2012-8-19,26,21,16,12,10,8,72,52,32,1015,1014,1012,16,16,16,23,6,34,0.00,6,,85<br />
2012-8-20,23,19,14,16,13,10,87,67,46,1016,1015,1013,16,16,14,27,10,37,2.03,5,Rain-Thunderstorm,35<br />
2012-8-21,26,19,12,14,11,7,93,63,32,1019,1018,1016,16,16,14,19,7,27,0.00,1,,138<br />
2012-8-22,29,21,12,13,11,9,89,59,29,1020,1019,1016,16,16,16,24,9,37,0.00,1,,190<br />
2012-8-23,33,26,18,16,13,12,68,49,30,1020,1017,1016,16,16,16,26,13,34,0.76,6,Rain,185<br />
2012-8-24,34,26,18,15,14,12,73,51,28,1017,1016,1014,16,16,16,26,14,34,0.00,4,,186<br />
2012-8-25,34,27,19,16,14,12,76,52,28,1017,1016,1015,16,16,16,32,13,45,0.00,3,,187<br />
2012-8-26,26,23,19,22,19,16,100,81,62,1018,1016,1015,16,13,3,35,11,42,14.48,7,Rain,181<br />
2012-8-27,31,25,19,21,17,11,100,65,29,1019,1017,1015,16,14,8,32,10,39,0.00,3,,359<br />
2012-8-28,30,24,17,19,16,12,93,65,37,1021,1019,1017,16,16,16,24,8,48,0.00,2,,68<br />
2012-8-29,29,24,18,18,15,12,87,62,37,1019,1017,1016,16,16,16,21,9,27,0.00,1,,122<br />
2012-8-30,32,25,18,18,16,14,87,62,36,1017,1016,1013,16,16,16,32,17,37,0.00,0,,194<br />
2012-8-31,33,28,22,21,18,14,82,65,47,1019,1016,1015,16,16,16,29,17,40,0.00,4,,239<br />
2012-9-1,24,23,22,21,19,16,87,76,64,1018,1016,1014,16,16,16,32,19,56,T,8,Rain,49<br />
2012-9-2,28,26,23,22,21,19,93,81,69,1014,1013,1012,16,16,14,27,17,47,T,7,,58<br />
2012-9-3,31,27,22,21,21,20,93,74,55,1014,1012,1011,16,15,8,19,7,32,0.00,3,,62<br />
2012-9-4,32,26,19,23,21,15,93,70,47,1014,1012,1009,16,15,10,58,14,76,16.26,5,Rain-Thunderstorm,62<br />
2012-9-5,30,24,17,19,17,16,100,74,48,1014,1009,1007,16,15,8,32,11,47,4.06,5,Rain-Thunderstorm,236<br />
2012-9-6,30,25,20,19,16,11,84,57,30,1013,1012,1010,16,16,16,24,11,42,0.00,1,,333<br />
2012-9-7,26,21,15,19,16,13,90,73,56,1013,1010,1008,16,16,10,42,15,52,1.52,7,Rain,346<br />
2012-9-8,23,18,12,13,9,7,93,66,38,1013,1011,1010,16,16,11,29,19,40,7.11,2,Rain,306<br />
2012-9-9,22,18,13,13,11,8,93,69,44,1021,1016,1011,16,16,16,34,15,48,0.00,3,,349<br />
2012-9-10,24,18,11,12,9,8,86,61,36,1024,1021,1019,16,16,16,23,10,32,0.00,2,,193<br />
2012-9-11,28,20,11,13,11,8,89,62,34,1021,1019,1017,16,16,16,37,19,47,0.00,1,,200<br />
2012-9-12,30,24,17,16,13,12,78,56,34,1021,1020,1019,16,16,16,32,17,40,0.00,3,,207<br />
2012-9-13,22,17,12,14,12,9,93,76,58,1027,1024,1021,16,15,10,27,16,50,4.83,7,Rain,355<br />
2012-9-14,24,18,11,12,8,2,100,65,29,1028,1026,1025,16,16,16,24,12,39,0.00,4,,305<br />
2012-9-15,26,18,10,9,8,6,83,56,28,1026,1023,1020,16,16,16,19,6,23,0.00,1,,193<br />
2012-9-16,25,17,9,11,8,7,83,57,31,1020,1017,1015,16,16,16,26,8,35,0.00,3,,227<br />
2012-9-17,26,19,13,16,14,9,93,70,47,1014,1010,1007,16,15,6,39,14,45,6.60,6,Rain-Thunderstorm,262<br />
2012-9-18,17,13,8,12,5,-1,93,63,33,1017,1012,1008,16,16,16,35,20,42,T,4,,327<br />
2012-9-19,23,14,5,7,4,3,89,59,29,1019,1014,1010,16,16,16,48,26,63,0.00,3,,199<br />
2012-9-20,22,17,11,9,4,0,77,51,25,1013,1011,1010,16,16,16,35,14,50,0.00,6,,274<br />
2012-9-21,16,12,9,11,7,3,100,77,54,1013,1011,1009,16,15,10,24,11,39,3.81,8,Rain,247<br />
2012-9-22,15,11,7,10,6,2,100,72,44,1022,1014,1009,16,16,11,42,18,53,0.51,4,Rain,287<br />
2012-9-23,16,11,4,4,1,-2,86,58,29,1025,1023,1022,16,16,16,26,11,34,0.00,1,,296<br />
2012-9-24,21,12,3,3,1,-1,79,51,23,1023,1018,1012,16,16,16,34,19,42,0.00,1,,230<br />
2012-9-25,25,17,9,17,11,4,93,68,43,1012,1011,1009,16,16,16,27,15,34,0.00,3,,216<br />
2012-9-26,20,16,12,16,11,6,93,73,52,1022,1016,1011,16,15,10,29,16,50,0.00,4,,21<br />
2012-9-27,18,13,8,9,7,5,86,67,48,1023,1022,1021,16,16,16,27,14,45,0.00,4,,357<br />
2012-9-28,19,15,10,11,9,8,86,67,48,1022,1021,1020,16,16,16,32,14,47,T,3,Rain,10<br />
2012-9-29,26,18,9,12,7,3,93,58,23,1020,1017,1014,16,16,16,26,9,48,0.00,1,,326<br />
2012-9-30,19,14,10,11,8,4,93,67,40,1015,1014,1014,16,16,16,26,13,48,0.00,3,,19<br />
2012-10-1,19,14,8,9,8,6,93,69,44,1013,1012,1010,16,16,16,21,8,26,0.00,8,,59<br />
2012-10-2,21,16,12,13,10,7,89,66,42,1012,1011,1009,16,16,16,29,16,48,0.00,5,,25<br />
2012-10-3,17,16,15,16,16,13,100,92,84,1016,1014,1011,16,9,2,16,8,21,6.60,8,Rain,217<br />
2012-10-4,25,17,9,15,12,4,93,70,47,1020,1017,1014,16,16,14,37,19,48,3.05,5,Rain,236<br />
2012-10-5,10,7,4,3,-1,-6,70,51,32,1021,1019,1017,16,16,16,35,14,42,T,6,,274<br />
2012-10-6,10,6,1,-2,-3,-4,70,58,45,1022,1020,1018,16,16,16,29,16,,0.00,5,,302<br />
2012-10-7,11,7,2,-1,-4,-7,70,50,29,1022,1021,1020,16,16,16,26,12,47,0.00,5,,282<br />
2012-10-8,16,8,0,1,-2,-4,75,52,29,1021,1019,1016,16,16,16,39,22,50,0.00,2,,205<br />
2012-10-9,18,12,6,6,3,1,89,63,37,1015,1012,1009,16,15,10,43,27,58,4.32,7,Rain,229<br />
2012-10-10,11,6,2,4,-1,-4,93,64,35,1022,1018,1013,16,16,16,34,20,45,0.00,2,,278<br />
2012-10-11,19,11,2,5,1,-1,82,56,29,1024,1020,1017,16,16,16,42,24,52,0.51,4,Rain,237<br />
2012-10-12,12,7,3,6,1,-3,73,59,44,1031,1028,1024,16,16,16,27,17,32,T,3,,67<br />
2012-10-13,19,13,7,17,11,-2,97,72,46,1025,1014,1008,16,11,6,32,20,45,5.33,8,Rain,196<br />
2012-10-14,22,16,9,18,14,7,100,87,73,1008,1002,996,16,11,3,52,25,72,19.56,8,Rain-Thunderstorm,219<br />
2012-10-15,16,11,5,8,5,2,89,66,42,1015,1012,1008,16,16,16,27,14,39,0.00,5,,316<br />
2012-10-16,21,13,4,11,7,3,93,69,45,1014,1007,1000,16,16,14,48,23,56,0.00,3,,173<br />
2012-10-17,20,16,12,15,12,9,97,75,52,1000,996,990,16,13,4,47,28,58,12.95,7,Rain-Thunderstorm,186<br />
2012-10-18,12,10,7,10,6,2,92,71,50,999,996,993,16,16,14,40,24,56,1.78,7,Rain,213<br />
2012-10-19,11,9,6,7,6,5,93,82,71,1004,999,996,16,16,11,23,11,27,0.51,8,Rain,242<br />
2012-10-20,15,9,4,6,4,3,93,70,47,1014,1009,1004,16,16,16,23,12,32,0.00,3,,267<br />
2012-10-21,20,12,3,10,7,3,100,75,49,1017,1015,1014,16,15,11,21,10,27,0.00,1,,158<br />
2012-10-22,18,14,9,17,14,9,93,86,78,1015,1013,1011,16,12,3,34,10,39,20.57,7,Rain-Thunderstorm,194<br />
2012-10-23,21,18,14,19,16,13,93,90,87,1014,1012,1011,16,8,2,23,11,29,1.52,8,Rain-Thunderstorm,151<br />
2012-10-24,26,20,14,18,17,14,97,80,62,1013,1012,1010,16,16,16,34,18,34,0.00,5,,190<br />
2012-10-25,24,16,7,17,13,4,93,79,64,1017,1009,1005,16,16,13,39,28,48,3.30,6,Rain,238<br />
2012-10-26,11,7,3,3,-1,-3,76,58,39,1027,1024,1018,16,16,16,39,16,50,0.00,5,,344<br />
2012-10-27,9,5,1,-2,-3,-3,70,58,45,1027,1026,1025,16,16,16,27,17,47,0.00,4,,357<br />
2012-10-28,9,7,3,0,-1,-3,70,60,49,1026,1025,1024,16,16,16,40,22,50,0.00,5,,4<br />
2012-10-29,11,7,2,1,-1,-3,76,58,39,1025,1023,1017,16,16,16,39,24,48,0.00,4,,357<br />
2012-10-30,9,7,4,-2,-3,-6,59,50,40,1016,1011,1008,16,16,16,47,30,72,0.00,8,,347<br />
2012-10-31,10,6,1,-1,-3,-6,69,57,45,1011,1010,1009,16,16,16,34,22,42,0.00,6,,329<br />
2012-11-1,12,7,1,0,-4,-9,58,43,28,1012,1011,1009,16,16,16,27,15,34,0.00,5,,311<br />
2012-11-2,9,5,1,0,-1,-2,82,64,46,1021,1018,1013,16,16,16,26,13,35,0.00,4,,7<br />
2012-11-3,7,5,2,2,1,-1,79,72,65,1023,1022,1021,16,16,16,23,11,40,T,7,Rain,25<br />
2012-11-4,9,4,0,2,-1,-5,89,64,38,1024,1023,1022,16,16,16,21,10,37,0.00,3,,356<br />
2012-11-5,7,3,0,1,-1,-3,89,73,57,1023,1022,1020,16,16,16,21,9,34,0.00,7,,53<br />
2012-11-6,6,2,-2,3,1,-3,92,77,62,1020,1014,1012,16,10,5,21,11,24,3.30,7,Rain,175<br />
2012-11-7,8,7,4,4,3,3,100,86,71,1021,1017,1012,13,9,5,13,6,27,0.76,8,Rain,56<br />
2012-11-8,7,4,2,5,2,1,92,79,65,1023,1021,1019,16,11,6,24,11,32,0.00,5,,219<br />
2012-11-9,13,7,1,8,4,0,96,79,61,1020,1017,1015,16,11,5,14,8,19,0.00,5,,141<br />
2012-11-10,19,14,10,13,10,8,89,73,56,1015,1013,1010,16,14,6,45,19,58,5.59,6,Rain-Thunderstorm,175<br />
2012-11-11,21,13,4,13,10,3,93,74,55,1014,1011,1007,16,14,6,64,32,93,7.37,7,Rain,207<br />
2012-11-12,4,2,-2,2,-4,-8,89,75,61,1028,1021,1014,16,15,4,39,31,52,T,6,Rain-Snow,272<br />
2012-11-13,5,1,-4,-4,-7,-9,75,60,44,1033,1032,1028,16,16,16,27,12,27,0.00,1,,246<br />
2012-11-14,7,3,-2,-2,-4,-7,75,60,45,1034,1031,1029,16,16,16,21,16,21,0.00,4,,190<br />
2012-11-15,9,4,-1,-1,-3,-4,82,66,49,1029,1028,1027,16,14,11,14,9,16,0.00,4,,205<br />
2012-11-16,12,5,-3,4,0,-3,92,65,38,1032,1031,1028,16,14,11,16,2,26,0.00,0,,89<br />
2012-11-17,13,5,-3,3,-1,-3,100,69,38,1035,1033,1031,16,13,10,19,7,23,0.00,2,,162<br />
2012-11-18,14,7,-1,2,0,-2,92,67,41,1031,1029,1027,16,14,8,16,8,19,0.00,4,,155<br />
2012-11-19,15,9,2,6,3,0,89,66,43,1026,1023,1020,16,16,14,24,11,29,0.25,8,,175<br />
2012-11-20,14,9,4,8,7,5,100,81,62,1022,1020,1018,14,9,3,19,6,37,0.00,6,,335<br />
2012-11-21,12,7,1,8,6,2,100,86,71,1024,1022,1019,13,5,0,24,10,35,0.00,3,Fog,211<br />
2012-11-22,17,12,6,11,8,1,93,73,52,1018,1012,1008,16,12,6,50,28,61,6.86,5,Rain,205<br />
2012-11-23,6,2,-2,0,-6,-9,76,65,54,1023,1018,1012,16,16,16,48,32,61,T,7,Snow,291<br />
2012-11-24,0,-2,-4,-6,-8,-9,75,65,54,1025,1022,1015,16,16,16,24,16,32,0.00,7,,274<br />
2012-11-25,6,2,-2,-4,-4,-6,78,63,48,1018,1013,1010,16,16,16,27,14,27,0.00,6,,271<br />
2012-11-26,2,-1,-5,-5,-8,-12,69,57,44,1029,1025,1019,16,16,16,24,15,29,0.00,6,,347<br />
2012-11-27,1,-4,-8,-10,-12,-13,67,52,36,1030,1027,1024,16,16,16,23,12,32,0.00,4,,268<br />
2012-11-28,7,2,-3,-4,-7,-9,64,54,43,1028,1026,1024,16,16,16,23,13,27,0.00,3,,250<br />
2012-11-29,11,6,1,1,-1,-4,75,62,48,1025,1022,1019,16,16,16,23,15,29,0.00,5,,195<br />
2012-11-30,11,7,2,3,2,-1,92,72,52,1021,1019,1017,16,15,10,21,8,34,0.00,5,,82<br />
2012-12-1,15,7,-2,11,6,-1,100,86,71,1020,1016,1012,16,11,3,40,15,50,T,5,Rain,181<br />
2012-12-2,17,12,7,12,9,6,100,83,65,1018,1015,1011,16,10,3,35,12,45,1.52,7,Rain,239<br />
2012-12-3,21,14,8,16,13,7,100,83,66,1017,1012,1007,16,8,0,48,21,63,T,7,Fog-Rain,189<br />
2012-12-4,15,9,3,11,2,-4,77,58,38,1026,1019,1012,16,16,16,32,17,40,0.00,5,,304<br />
2012-12-5,4,1,-3,-2,-5,-9,82,67,52,1031,1028,1023,16,16,16,24,14,37,0.00,4,,64<br />
2012-12-6,8,4,0,4,1,-3,83,74,65,1023,1016,1013,16,16,16,16,14,16,T,8,,188<br />
2012-12-7,8,7,5,6,3,1,100,85,70,1014,1013,1011,16,14,8,21,12,35,18.80,8,Rain,16<br />
2012-12-8,6,4,2,3,1,-2,92,78,64,1019,1015,1011,16,14,4,29,19,45,3.81,8,Rain,22<br />
2012-12-9,5,3,2,4,3,1,100,93,85,1019,1011,1006,16,9,3,32,15,39,5.33,8,Rain-Snow,112<br />
2012-12-10,3,2,-1,1,-3,-7,96,80,64,1014,1009,1006,16,14,6,32,20,40,T,8,Snow,305<br />
2012-12-11,1,-2,-4,-4,-6,-8,88,70,51,1021,1017,1014,16,16,13,35,16,47,T,3,Snow,228<br />
2012-12-12,8,3,-2,-2,-4,-6,78,62,45,1026,1024,1021,16,16,16,32,18,39,0.00,1,,204<br />
2012-12-13,9,5,0,-1,-3,-6,75,56,36,1025,1022,1019,16,16,16,40,22,52,0.00,4,,206<br />
2012-12-14,10,3,-3,1,-2,-4,92,67,42,1023,1020,1017,16,16,11,19,10,19,0.00,3,,171<br />
2012-12-15,10,7,3,9,6,-1,100,81,62,1016,1005,1001,16,11,3,34,18,42,8.64,8,Rain,182<br />
2012-12-16,9,7,3,8,4,1,93,85,76,1007,1004,1001,16,16,11,29,17,35,T,8,Rain,259<br />
2012-12-17,4,2,-1,1,-1,-3,85,78,70,1007,1006,1004,16,15,11,16,8,34,0.00,8,,322<br />
2012-12-18,5,2,-1,3,-1,-4,92,84,76,1009,1006,1002,16,10,6,32,12,40,T,8,Rain-Snow,214<br />
2012-12-19,6,3,0,3,0,-2,92,81,70,1018,1014,1010,16,10,5,35,14,48,2.03,8,Rain,54<br />
2012-12-20,9,5,1,9,3,-1,100,93,85,1009,991,983,16,6,1,53,28,72,32.00,8,Rain-Snow,25<br />
2012-12-21,1,-3,-7,-1,-6,-11,92,80,68,1022,1010,996,16,14,1,58,33,71,0.25,6,Snow,313<br />
2012-12-22,0,-4,-8,-6,-9,-12,88,71,54,1024,1020,1014,16,16,16,19,10,24,0.00,3,,235<br />
2012-12-23,1,-2,-6,-3,-5,-8,92,81,69,1016,1015,1013,16,15,11,21,11,,0.00,6,,8<br />
2012-12-24,1,-1,-2,-3,-4,-6,85,77,69,1019,1013,1011,16,16,14,27,16,37,T,8,Snow,8<br />
2012-12-25,1,-2,-4,-4,-6,-8,85,75,64,1027,1024,1020,16,13,2,32,15,52,0.25,8,Snow,359<br />
2012-12-26,1,-1,-2,-4,-5,-6,75,69,63,1022,1018,1015,16,16,16,45,28,56,T,8,Snow,26<br />
2012-12-27,1,-1,-2,-2,-4,-6,85,77,69,1022,1020,1018,16,15,11,26,12,35,T,8,Snow,345<br />
2012-12-28,0,-1,-2,-2,-2,-4,92,85,78,1020,1016,1011,16,9,1,21,7,24,0.25,8,Snow,166<br />
2012-12-29,0,-3,-7,-2,-5,-10,92,83,74,1023,1015,1010,16,10,3,32,20,39,T,8,Snow,304<br />
2012-12-30,1,-4,-10,-3,-8,-12,88,74,59,1028,1024,1019,16,14,8,34,20,47,0.00,3,,238<br />
2012-12-31,2,-2,-7,-4,-7,-12,75,70,64,1021,1018,1016,16,16,13,34,19,42,0.00,8,,290<br />
2013-1-1,-4,-8,-12,-13,-16,-17,73,55,36,1023,1022,1020,16,16,16,23,14,34,0.00,2,,319<br />
2013-1-2,-1,-7,-12,-9,-13,-17,73,58,42,1024,1021,1019,16,16,16,26,13,32,0.00,3,,227<br />
2013-1-3,-2,-4,-8,-4,-7,-11,85,77,69,1025,1022,1018,16,14,8,27,19,35,T,7,Snow,266<br />
2013-1-4,2,-4,-11,-6,-9,-13,84,68,52,1024,1023,1020,16,16,16,40,21,53,0.00,0,,248<br />
2013-1-5,4,-2,-8,1,-3,-9,100,77,54,1024,1019,1014,16,11,2,35,15,47,0.76,6,Rain-Snow,216<br />
2013-1-6,2,-3,-8,1,-6,-8,92,78,63,1027,1020,1012,16,13,10,35,19,47,0.00,5,,278<br />
2013-1-7,5,-2,-9,-3,-6,-10,92,69,45,1027,1023,1020,16,15,11,40,20,52,0.00,3,,204<br />
2013-1-8,7,0,-6,-2,-3,-6,92,73,45,1022,1019,1016,16,14,10,27,13,40,0.00,7,,191<br />
2013-1-9,10,4,-3,-1,-4,-7,82,57,31,1032,1025,1016,16,16,16,53,23,72,T,3,,262<br />
2013-1-10,7,1,-6,5,-1,-7,100,73,45,1033,1023,1012,16,12,3,34,14,39,16.00,7,Rain,128<br />
2013-1-11,11,8,4,11,9,6,100,95,81,1011,1007,1004,16,10,2,35,18,47,7.87,8,Rain,194<br />
2013-1-12,12,6,-1,8,1,-4,85,74,62,1015,1011,1006,16,15,11,39,21,48,1.52,8,Rain,268<br />
2013-1-13,-1,-3,-6,-2,-7,-14,92,87,81,1024,1017,1011,16,14,6,23,17,23,2.54,7,Rain-Snow,303<br />
2013-1-14,-4,-7,-11,-11,-13,-14,80,68,55,1031,1030,1025,16,16,16,14,12,19,0.00,2,,270<br />
2013-1-15,-1,-6,-11,-9,-11,-12,88,68,47,1031,1027,1020,16,16,16,11,4,14,0.00,2,,261<br />
2013-1-16,2,-3,-9,-3,-6,-11,88,70,52,1020,1015,1010,16,16,14,42,22,53,T,4,,240<br />
2013-1-17,1,-3,-7,-2,-10,-16,85,60,35,1030,1026,1018,16,16,14,29,15,37,0.00,1,,305<br />
2013-1-18,6,-1,-7,-2,-6,-11,84,68,51,1030,1022,1013,16,16,16,40,24,53,0.00,4,,208<br />
2013-1-19,8,3,-2,2,-2,-17,85,58,31,1013,1010,1007,16,16,2,47,27,76,0.00,5,,238<br />
2013-1-20,-2,-6,-11,-12,-18,-27,71,45,18,1026,1023,1014,16,16,16,45,26,60,0.00,4,,295<br />
2013-1-21,-9,-12,-15,-17,-21,-24,63,52,41,1026,1023,1021,16,16,16,40,27,47,T,3,,289<br />
2013-1-22,-12,-15,-18,-22,-22,-24,72,57,41,1030,1028,1026,16,16,16,26,18,35,0.00,4,,295<br />
2013-1-23,-5,-8,-12,-10,-15,-23,73,57,41,1027,1024,1019,16,12,1,39,21,56,0.25,7,Snow,279<br />
2013-1-24,-6,-11,-16,-14,-18,-21,69,56,43,1037,1033,1029,16,16,16,29,17,39,0.00,7,Snow,283<br />
2013-1-25,-2,-4,-8,-8,-10,-16,92,69,45,1028,1020,1014,16,11,2,27,19,39,1.52,8,Snow,209<br />
2013-1-26,-2,-6,-11,-8,-13,-16,74,56,38,1029,1028,1023,16,16,16,23,11,23,0.00,3,,313<br />
2013-1-27,3,-1,-5,2,-4,-8,100,82,63,1029,1020,1012,16,10,2,39,23,53,7.37,8,Rain-Snow-Thunderstorm,162<br />
2013-1-28,9,6,3,9,5,2,100,88,76,1014,1012,1009,16,8,1,23,15,34,2.03,8,Rain,212<br />
2013-1-29,17,11,4,15,12,4,100,92,84,1009,1000,995,14,7,0,27,21,35,33.78,8,Fog-Rain-Thunderstorm,214<br />
2013-1-30,7,1,-6,6,-2,-10,100,86,71,1003,994,988,16,8,1,45,19,56,11.43,8,Rain-Snow,338<br />
2013-1-31,-6,-10,-14,-9,-14,-19,77,69,61,1022,1011,1003,16,13,5,39,29,50,T,7,Snow,281<br />
2013-2-1,-10,-14,-18,-12,-17,-22,92,78,63,1028,1025,1021,16,13,3,32,20,39,0.51,4,Snow,253<br />
