
EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-8-7,29,22,15,17,14,13,90,64,37,1018,1016,1015,16,16,16,16,4,24,0.00,2,,258<br />
2012-8-8,31,23,16,19,16,13,90,65,40,1016,1015,1013,16,15,10,45,6,52,0.25,3,Rain-Thunderstorm,234<br />
2012-8-9,31,24,18,21,18,16,100,73,45,1015,1012,1009,16,13,5,52,7,71,20.32,7,Rain-Thunderstorm,221<br />
2012-8-10,26,22,18,18,17,17,93,76,58,1010,1008,1006,16,13,6,27,10,37,0.25,7,Rain,184<br />
2012-8-11,20,17,14,16,13,11,90,79,68,1015,1012,1009,16,16,10,26,11,40,0.25,6,Rain,220<br />
2012-8-12,24,20,16,16,14,13,90,70,50,1017,1016,1015,16,16,16,21,6,45,0.00,6,,247<br />
2012-8-13,27,22,16,17,14,12,93,66,39,1018,1016,1015,16,16,16,13,4,,T,6,Rain,249<br />
2012-8-14,26,22,17,19,17,16,93,74,54,1015,1013,1011,16,15,11,24,5,39,5.59,5,Rain,283<br />
2012-8-15,27,22,17,18,16,13,100,73,45,1016,1014,1013,16,10,0,21,6,26,0.00,6,Fog,313<br />
2012-8-16,28,22,15,16,15,14,90,67,43,1017,1015,1012,16,15,10,23,7,29,0.00,4,,229<br />
2012-8-17,23,21,19,18,16,13,93,75,57,1014,1012,1011,16,14,3,23,7,32,3.30,7,Rain,261<br />
2012-8-18,26,20,14,14,11,8,93,65,36,1016,1015,1013,16,16,16,14,4,27,0.00,3,,1<br />
2012-8-19,27,21,14,15,12,9,80,58,35,1015,1013,1011,16,16,16,14,4,40,0.00,4,,70<br />
2012-8-20,26,20,14,15,13,11,93,68,43,1017,1013,1011,16,12,0,40,7,50,6.10,5,Fog-Rain-Thunderstorm,310<br />
2012-8-21,26,19,12,14,12,9,93,66,38,1021,1019,1017,16,15,10,26,4,35,1.78,3,Fog-Rain-Thunderstorm,251<br />
2012-8-22,26,19,11,15,12,9,93,64,35,1023,1021,1020,16,13,8,14,2,19,0.00,1,Fog,247<br />
2012-8-23,28,21,13,15,13,11,93,64,34,1023,1022,1021,16,16,11,13,2,27,0.00,0,,231<br />
2012-8-24,31,23,14,16,14,11,90,61,32,1023,1021,1020,16,14,10,16,4,26,0.00,1,Fog,120<br />
2012-8-25,30,23,17,17,14,12,90,64,37,1023,1022,1021,16,15,8,26,7,35,0.00,2,,126<br />
2012-8-26,29,23,17,17,15,12,78,62,46,1025,1022,1019,16,15,10,23,7,32,0.00,4,,94<br />
2012-8-27,30,24,17,21,18,16,90,67,44,1020,1017,1014,16,14,8,37,7,47,1.02,6,Rain,223<br />
2012-8-28,28,23,17,21,17,13,93,67,40,1018,1016,1014,16,13,8,29,13,35,0.25,4,,317<br />
2012-8-29,26,20,14,14,12,9,93,64,35,1020,1018,1017,16,13,0,26,10,34,0.00,2,Fog,348<br />
2012-8-30,29,21,12,13,11,8,89,60,30,1022,1020,1019,16,16,10,13,2,19,0.00,0,,274<br />
2012-8-31,33,23,13,18,14,11,86,59,32,1021,1019,1018,16,16,16,29,8,40,0.00,2,,254<br />
2012-9-1,31,26,21,21,20,19,97,77,57,1021,1019,1017,16,15,4,21,7,27,6.10,7,Rain-Thunderstorm,266<br />
2012-9-2,27,24,21,21,20,19,97,80,62,1019,1017,1015,16,11,1,14,5,19,0.00,8,Fog,122<br />
2012-9-3,31,26,21,21,20,19,90,75,59,1016,1015,1014,16,14,1,29,8,48,12.70,6,Fog-Rain-Thunderstorm,128<br />
2012-9-4,29,25,21,22,21,19,97,78,58,1015,1012,1010,16,14,2,23,8,29,9.14,8,Rain-Thunderstorm,224<br />
2012-9-5,28,25,21,21,19,17,93,72,51,1013,1012,1011,16,16,13,16,6,24,0.00,6,,334<br />
2012-9-6,31,25,19,19,18,15,90,65,40,1014,1013,1012,16,16,13,23,7,32,0.00,3,,263<br />
2012-9-7,29,24,18,20,18,17,93,72,51,1015,1012,1007,16,15,8,23,6,29,0.00,4,,194<br />
2012-9-8,24,19,14,18,16,12,93,78,63,1012,1006,1002,16,14,2,50,15,61,12.70,7,Rain-Thunderstorm,242<br />
2012-9-9,22,17,12,12,11,8,93,70,47,1019,1014,1012,16,16,16,27,11,35,T,4,,281<br />
2012-9-10,21,16,9,9,8,6,83,62,40,1024,1022,1019,16,16,16,26,11,35,0.00,2,,326<br />
2012-9-11,24,16,8,11,9,7,93,64,35,1028,1026,1024,16,16,16,14,2,19,0.00,2,,158<br />
2012-9-12,27,18,10,13,11,8,89,61,33,1028,1026,1025,16,16,16,14,2,23,0.00,1,,230<br />
2012-9-13,28,21,13,15,13,11,86,62,37,1028,1026,1024,16,16,16,14,3,21,0.00,3,,219<br />
2012-9-14,27,20,13,16,14,12,93,68,42,1026,1023,1021,16,16,8,45,11,52,0.51,6,Rain,300<br />
2012-9-15,22,17,12,12,10,7,93,67,41,1027,1025,1023,16,13,0,14,7,21,0.00,6,Fog,303<br />
2012-9-16,23,16,8,9,7,5,93,64,35,1023,1022,1019,16,16,16,16,3,24,0.00,3,,102<br />
2012-9-17,24,17,8,16,9,6,89,61,33,1020,1016,1011,16,16,13,19,5,24,0.51,6,Rain,159<br />
2012-9-18,22,16,11,17,15,9,100,86,72,1014,1006,1002,16,11,2,37,13,45,27.18,8,Rain,244<br />
2012-9-19,17,12,6,8,4,2,89,63,36,1022,1020,1014,16,16,16,19,7,32,0.00,2,,280<br />
2012-9-20,23,14,5,11,6,2,89,58,27,1021,1018,1014,16,16,16,23,7,29,0.00,3,,189<br />
2012-9-21,23,19,16,13,11,7,78,57,35,1016,1014,1008,16,16,16,27,11,37,0.25,7,Rain,199<br />
2012-9-22,21,14,8,14,11,6,90,66,42,1019,1011,1006,16,15,5,56,18,71,3.81,6,Rain,250<br />
2012-9-23,16,11,4,7,5,2,96,68,39,1023,1022,1019,16,15,6,32,8,35,0.00,5,,247<br />
2012-9-24,16,11,5,7,3,-1,93,63,32,1026,1023,1019,16,16,14,26,8,32,0.00,3,,245<br />
2012-9-25,19,13,6,12,6,3,82,62,42,1021,1019,1016,16,16,16,24,9,34,T,6,Rain,189<br />
2012-9-26,19,17,14,16,15,12,93,86,78,1020,1018,1016,16,15,8,27,12,39,9.14,8,Rain-Thunderstorm,217<br />
2012-9-27,18,16,13,17,16,13,100,97,93,1023,1020,1017,16,4,0,42,8,52,37.08,8,Rain-Thunderstorm,359<br />
2012-9-28,18,13,8,12,9,6,100,74,48,1021,1020,1019,16,13,2,26,11,35,T,7,,315<br />
2012-9-29,18,12,5,9,7,4,93,71,48,1020,1017,1014,16,16,14,19,5,27,0.25,6,,292<br />
2012-9-30,17,12,8,10,9,7,93,75,56,1014,1013,1011,16,13,6,16,3,21,2.54,5,Rain-Thunderstorm,77<br />
2012-10-1,18,11,4,10,7,3,100,72,43,1016,1013,1010,16,12,0,21,6,24,T,6,Fog-Rain,90<br />
2012-10-2,24,19,14,19,16,11,93,83,73,1012,1011,1009,16,13,2,16,7,21,4.06,7,Rain,109<br />
2012-10-3,23,19,16,18,16,13,93,73,53,1022,1018,1012,16,16,13,26,8,35,0.00,7,,233<br />
2012-10-4,23,18,13,13,12,9,93,67,41,1023,1022,1021,16,16,11,26,8,40,0.00,5,,234<br />
2012-10-5,24,18,13,13,12,11,86,68,49,1021,1018,1012,16,16,11,24,11,32,0.00,4,,213<br />
2012-10-6,17,13,8,14,6,1,93,68,43,1020,1015,1011,16,14,5,45,16,53,2.79,7,Rain,308<br />
2012-10-7,8,6,2,4,3,1,93,77,60,1023,1020,1018,16,16,11,24,5,29,0.51,7,Rain,286<br />
2012-10-8,9,5,1,4,2,1,92,74,56,1026,1024,1022,16,16,13,11,2,16,0.00,6,,161<br />
2012-10-9,14,7,0,5,3,-1,100,76,51,1024,1021,1017,16,11,0,19,5,26,0.00,2,Fog,180<br />
2012-10-10,12,8,4,7,3,-2,89,70,50,1023,1016,1013,16,16,10,39,14,50,0.25,5,Rain,246<br />
2012-10-11,13,7,1,1,-2,-3,82,57,32,1027,1024,1021,16,16,16,24,9,32,0.00,1,,237<br />
2012-10-12,12,8,3,3,-1,-3,76,56,35,1031,1027,1022,16,16,16,32,12,48,T,5,Rain,342<br />
2012-10-13,19,9,-1,7,2,-3,78,60,42,1031,1026,1018,16,16,16,23,8,32,T,4,,154<br />
2012-10-14,24,19,14,12,10,8,67,55,43,1019,1014,1006,16,16,16,40,19,61,T,6,,199<br />
2012-10-15,21,15,8,13,8,6,89,71,53,1013,1009,1004,16,15,8,40,17,58,5.59,8,Rain,267<br />
2012-10-16,14,10,6,7,4,2,89,68,47,1016,1014,1012,16,16,11,21,8,24,T,6,Rain,279<br />
2012-10-17,22,13,3,7,4,2,86,62,37,1014,1011,1008,16,16,16,19,9,24,0.00,4,,148<br />
2012-10-18,19,13,7,8,6,3,100,71,42,1011,1007,1005,16,15,8,40,13,56,4.32,6,Fog-Rain,152<br />
2012-10-19,18,13,7,8,6,1,100,67,34,1009,1006,1003,16,9,0,37,12,53,0.25,6,Fog-Rain,163<br />
2012-10-20,11,9,7,7,4,3,92,76,59,1014,1009,1006,16,15,6,26,13,35,3.05,7,Rain,225<br />
2012-10-21,16,11,6,5,3,2,89,66,43,1022,1019,1015,16,16,16,24,8,32,0.00,4,,259<br />
2012-10-22,22,13,3,10,6,1,85,63,40,1023,1021,1018,16,16,16,14,3,26,0.00,2,,204<br />
2012-10-23,25,19,14,11,9,8,72,54,36,1019,1018,1016,16,16,16,34,9,42,T,7,Rain,211<br />
2012-10-24,25,19,14,11,9,8,72,55,38,1021,1019,1018,16,16,14,23,5,29,T,4,,223<br />
2012-10-25,28,19,11,11,9,6,83,54,24,1021,1019,1016,16,16,11,23,6,29,0.00,1,,170<br />
2012-10-26,24,18,12,12,10,9,83,65,46,1020,1018,1016,16,16,16,35,13,42,0.00,5,,114<br />
2012-10-27,12,10,8,9,8,6,93,85,77,1017,1016,1014,16,13,3,29,16,37,5.08,8,Rain,343<br />
2012-10-28,8,7,6,6,5,4,96,90,83,1017,1014,1011,16,9,3,32,20,42,8.13,8,Rain,1<br />
2012-10-29,6,4,3,4,4,2,93,88,82,1011,1004,988,16,11,5,61,33,77,43.69,8,Rain,337<br />
2012-10-30,8,7,4,6,4,3,100,92,83,995,988,982,16,11,2,52,18,72,25.15,8,Rain,342<br />
2012-10-31,6,4,2,4,2,1,100,93,85,1005,1000,994,16,9,2,26,15,37,9.91,8,Rain-Snow,253<br />
2012-11-1,6,4,3,3,2,0,92,87,82,1009,1007,1004,16,13,5,32,14,40,3.05,8,Rain-Snow,257<br />
2012-11-2,6,4,2,1,-1,-1,89,77,65,1017,1012,1007,16,16,6,35,16,45,0.25,7,Rain,277<br />
2012-11-3,7,4,2,0,-1,-2,82,73,64,1021,1020,1016,16,16,14,26,15,34,T,8,Rain,296<br />
2012-11-4,3,3,2,1,-3,-4,85,72,59,1021,1021,1019,16,16,16,23,10,29,T,8,Rain,332<br />
2012-11-5,4,3,2,0,-3,-6,82,68,54,1023,1021,1019,16,16,14,23,9,26,T,8,Snow,334<br />
2012-11-6,9,4,-2,-3,-4,-6,78,60,42,1022,1019,1015,16,16,16,16,8,26,0.00,2,,85<br />
2012-11-7,5,2,-2,-4,-5,-7,78,61,44,1019,1016,1014,16,15,11,16,8,23,0.00,6,,30<br />
2012-11-8,8,2,-4,-2,-4,-7,81,65,49,1023,1021,1019,16,16,14,26,10,35,0.00,3,,306<br />
2012-11-9,12,4,-3,1,-2,-4,92,69,45,1026,1024,1023,16,14,8,19,4,27,0.00,0,,228<br />
2012-11-10,19,11,3,3,2,-1,86,58,29,1026,1024,1022,16,15,10,21,7,27,0.51,5,Rain,172<br />
2012-11-11,21,14,7,3,1,0,65,46,26,1029,1025,1023,16,16,16,26,8,32,0.00,5,,166<br />
2012-11-12,21,12,2,12,6,-2,93,65,37,1028,1022,1015,16,15,6,47,18,56,4.57,8,Rain,209<br />
2012-11-13,3,2,-1,-3,-5,-7,75,62,48,1035,1032,1028,16,16,16,26,11,34,0.00,7,,280<br />
2012-11-14,4,1,-2,-3,-4,-6,78,66,54,1036,1034,1030,16,16,16,19,9,,0.00,8,,59<br />
2012-11-15,9,3,-3,-3,-4,-6,81,60,39,1029,1028,1027,16,16,16,10,2,14,0.00,2,,345<br />
2012-11-16,10,4,-2,-1,-2,-4,78,60,42,1033,1030,1026,16,16,14,16,8,24,0.00,2,,347<br />
2012-11-17,13,5,-3,-2,-2,-4,92,65,38,1037,1035,1034,16,15,11,19,5,26,0.00,1,,62<br />
2012-11-18,13,7,0,-1,-2,-3,78,57,35,1035,1033,1031,16,16,11,16,8,24,0.00,1,,93<br />
2012-11-19,11,5,-2,1,-1,-3,92,67,41,1031,1028,1024,16,14,10,10,2,10,0.00,5,,42<br />
2012-11-20,12,6,1,2,0,-1,89,68,46,1024,1022,1020,16,16,14,8,2,11,0.00,7,,331<br />
2012-11-21,14,7,-1,1,-2,-6,89,57,24,1025,1024,1022,16,16,13,11,1,14,0.00,2,,324<br />
2012-11-22,16,7,-2,-1,-2,-4,78,54,29,1026,1023,1018,16,16,16,14,4,21,0.00,2,,172<br />
2012-11-23,12,6,-1,7,-1,-7,86,58,30,1017,1013,1008,16,15,8,48,19,63,T,7,Rain-Snow,227<br />
2012-11-24,0,-1,-2,-4,-6,-8,85,72,58,1020,1018,1015,16,13,3,34,19,42,0.76,8,Snow,270<br />
2012-11-25,4,1,-2,-6,-8,-8,75,58,40,1019,1016,1012,16,15,3,27,12,39,T,6,Snow,240<br />
2012-11-26,7,3,-2,-3,-4,-6,72,56,40,1024,1022,1017,16,16,14,21,6,24,0.00,6,,304<br />
2012-11-27,3,2,0,-1,-3,-6,89,73,56,1027,1025,1022,16,11,2,21,9,29,0.25,8,Snow,334<br />
2012-11-28,4,1,-2,-6,-7,-9,69,53,37,1029,1027,1026,16,16,14,27,10,42,0.00,5,,253<br />
2012-11-29,7,1,-4,-4,-7,-8,75,54,33,1030,1028,1025,16,15,11,21,5,26,0.00,2,,212<br />
2012-11-30,11,4,-2,-2,-4,-7,69,54,38,1027,1025,1022,16,16,16,21,5,24,0.00,7,,195<br />
2012-12-1,14,8,1,4,1,-2,82,65,47,1028,1026,1024,16,16,16,23,5,29,0.00,5,,184<br />
2012-12-2,15,11,7,12,8,3,100,77,53,1024,1020,1017,16,14,5,32,14,48,0.51,8,Rain,213<br />
2012-12-3,16,14,12,13,12,11,100,89,78,1024,1022,1021,16,7,0,19,7,24,T,8,Fog-Rain,191<br />
2012-12-4,18,13,7,13,10,6,93,77,60,1022,1019,1016,16,15,5,47,16,58,11.94,7,Rain,215<br />
2012-12-5,7,3,-1,4,-1,-7,93,75,56,1029,1026,1021,16,16,11,29,11,37,0.00,5,,315<br />
2012-12-6,7,2,-4,-3,-5,-7,88,65,41,1029,1024,1018,16,16,16,23,5,26,0.00,6,,93<br />
2012-12-7,10,7,4,9,6,-2,100,82,64,1018,1015,1012,16,7,0,19,4,24,24.13,8,Rain,204<br />
2012-12-8,12,9,5,11,9,3,100,90,80,1019,1013,1010,16,14,0,29,12,35,3.05,8,Rain,254<br />
2012-12-9,13,9,4,12,5,0,93,84,74,1021,1016,1007,16,15,5,19,11,26,5.33,8,Rain,95<br />
2012-12-10,14,8,2,13,8,1,93,89,85,1010,1005,1001,16,11,3,32,15,40,22.10,8,Rain-Snow,234<br />
2012-12-11,3,2,-1,1,-2,-4,92,78,64,1024,1017,1009,16,15,11,23,10,27,T,8,Rain-Snow,263<br />
2012-12-12,4,0,-4,-3,-5,-7,92,68,44,1032,1029,1023,16,15,11,14,2,19,0.00,2,,239<br />
2012-12-13,6,0,-6,-4,-6,-8,88,64,39,1032,1030,1027,16,15,11,14,2,21,0.00,0,,137<br />
2012-12-14,9,2,-4,-3,-4,-7,81,62,42,1027,1026,1023,16,16,3,19,4,24,0.00,3,,234<br />
2012-12-15,10,4,-1,0,-3,-5,85,61,36,1024,1020,1013,16,16,16,19,6,23,0.25,8,Rain,127<br />
2012-12-16,13,11,8,9,6,-1,83,66,49,1012,1009,1005,16,16,11,16,9,24,T,8,Rain,171<br />
2012-12-17,13,11,8,10,9,7,96,87,77,1008,1005,999,16,13,2,23,6,29,20.57,8,Rain,179<br />
2012-12-18,8,5,2,7,2,-2,93,77,60,1011,1006,999,16,14,2,35,15,40,0.76,7,Rain,254<br />
2012-12-19,7,3,-1,2,1,-2,92,79,65,1022,1015,1008,16,15,10,23,6,26,0.25,7,Rain-Snow,271<br />
2012-12-20,8,4,-1,6,2,-1,93,78,62,1022,1006,993,16,11,5,35,20,56,14.99,8,Rain,130<br />
2012-12-21,5,2,-2,-2,-4,-5,85,75,64,1007,998,993,16,9,1,47,27,61,3.05,8,Fog-Snow,254<br />
2012-12-22,-1,-2,-3,-4,-6,-8,85,74,63,1020,1015,1006,16,14,2,52,25,64,1.02,8,Snow,274<br />
2012-12-23,3,-1,-6,-5,-7,-8,84,68,52,1019,1016,1011,16,16,16,21,9,27,0.00,2,,230<br />
2012-12-24,3,-2,-6,1,-3,-7,100,82,64,1017,1013,1008,16,9,0,16,6,21,1.27,7,Fog-Rain,81<br />
2012-12-25,2,1,0,1,-2,-4,100,85,69,1024,1020,1013,16,11,2,21,12,27,T,8,Rain,346<br />
2012-12-26,0,-2,-3,-3,-4,-5,92,82,72,1022,1009,1002,16,8,0,35,18,48,17.78,8,Rain-Snow,68<br />
2012-12-27,0,-1,-3,-2,-4,-6,92,81,69,1021,1012,1003,16,11,2,39,20,48,T,8,Snow,291<br />
2012-12-28,0,-2,-4,-6,-6,-7,81,75,69,1022,1020,1013,16,15,11,14,6,19,0.00,7,,3<br />
2012-12-29,-1,-2,-3,-3,-4,-6,92,84,75,1015,1008,1003,14,5,0,29,15,37,9.65,8,Fog-Snow,338<br />
2012-12-30,-2,-3,-4,-4,-7,-8,85,80,74,1029,1025,1015,16,13,5,37,19,47,0.51,8,Snow,258<br />
2012-12-31,1,-3,-7,-2,-6,-8,92,74,56,1028,1021,1016,16,12,1,32,15,40,2.79,7,Snow,219<br />
2013-1-1,0,-3,-6,-2,-4,-11,92,82,71,1020,1017,1014,16,9,2,21,11,27,1.27,8,Snow,296<br />
2013-1-2,-4,-7,-10,-11,-12,-13,80,68,55,1025,1023,1019,16,16,16,24,5,29,0.00,8,,269<br />
2013-1-3,1,-7,-14,-8,-11,-16,91,69,47,1025,1024,1019,16,15,10,39,10,47,T,5,,248<br />
2013-1-4,0,-2,-3,-6,-8,-9,81,68,54,1026,1023,1020,16,15,3,35,18,50,T,5,Snow,250<br />
2013-1-5,2,-1,-4,-5,-7,-9,75,64,52,1030,1026,1020,16,16,16,19,10,26,T,6,Snow,216<br />
2013-1-6,3,1,-1,-1,-3,-6,89,75,61,1024,1019,1016,16,15,8,35,12,40,T,8,Snow,239<br />
2013-1-7,1,-2,-6,-3,-5,-8,81,71,61,1032,1029,1025,14,9,6,27,8,32,T,6,Snow,241<br />
2013-1-8,6,-2,-9,-3,-6,-11,92,71,49,1029,1028,1024,16,13,8,21,4,27,0.00,4,,212<br />
2013-1-9,8,3,-3,3,-1,-4,85,73,60,1033,1027,1023,16,16,16,27,11,37,T,4,Rain,228<br />
2013-1-10,4,1,-3,-2,-3,-5,92,76,59,1037,1033,1027,16,15,10,14,6,21,T,7,Rain,99<br />
2013-1-11,13,8,3,10,4,-4,96,75,54,1026,1019,1014,16,12,3,16,10,24,7.62,7,Fog-Rain,141<br />
2013-1-12,16,13,9,12,11,9,100,86,72,1020,1017,1014,16,9,0,21,6,27,0.25,8,Fog-Rain,173<br />
2013-1-13,19,16,12,12,11,10,93,76,58,1014,1012,1011,16,16,16,29,12,39,1.27,8,Rain,190<br />
2013-1-14,14,7,-1,12,-1,-6,86,70,54,1030,1024,1013,16,15,6,48,15,61,0.25,8,Rain,324<br />
2013-1-15,0,-2,-5,-4,-6,-7,81,70,59,1030,1026,1020,16,16,11,16,10,23,T,6,Rain-Snow,29<br />
2013-1-16,1,0,-1,-1,-2,-4,100,89,78,1019,1015,1012,16,9,0,24,8,32,3.81,8,Rain-Snow,252<br />
2013-1-17,1,0,-1,-2,-3,-4,85,79,72,1023,1021,1016,16,12,1,34,10,48,1.27,8,Snow,252<br />
2013-1-18,1,-4,-9,-7,-10,-14,81,62,43,1034,1029,1024,16,14,2,39,19,48,T,4,Snow,258<br />
2013-1-19,11,6,1,-6,-8,-11,47,36,24,1024,1018,1010,16,16,16,40,23,58,0.00,1,,217<br />
2013-1-20,8,2,-5,-2,-9,-12,65,51,37,1022,1016,1008,16,16,16,50,26,76,0.00,4,,280<br />
2013-1-21,-4,-8,-12,-8,-12,-18,81,69,56,1021,1017,1011,16,10,0,40,15,52,3.30,7,Snow,274<br />
2013-1-22,-11,-13,-15,-17,-19,-21,76,67,57,1027,1024,1016,16,14,5,37,18,48,T,5,Snow,271<br />
2013-1-23,-9,-12,-16,-13,-18,-19,80,63,46,1028,1025,1020,16,15,8,26,9,34,T,6,Snow,248<br />
2013-1-24,-6,-9,-12,-12,-14,-19,92,66,39,1036,1028,1017,16,11,2,29,12,39,0.25,6,Snow,325<br />
2013-1-25,-8,-9,-12,-10,-13,-16,84,74,64,1034,1024,1015,16,9,1,21,5,24,6.10,8,Fog-Snow,132<br />
2013-1-26,-3,-7,-11,-7,-9,-12,91,77,62,1032,1025,1017,16,9,2,27,11,35,0.76,8,Snow,278<br />
2013-1-27,-1,-7,-14,-8,-10,-15,100,79,57,1036,1032,1027,16,13,6,16,4,19,T,7,Snow,107<br />
2013-1-28,10,4,-2,9,2,-7,100,82,63,1027,1020,1015,16,7,2,27,14,40,11.18,8,Rain-Snow,202<br />
2013-1-29,18,14,9,11,9,8,100,80,60,1018,1015,1009,16,9,0,32,11,42,0.25,8,Fog-Rain,205<br />
2013-1-30,20,15,10,13,10,6,93,76,58,1008,998,990,16,14,3,47,19,66,21.59,8,Rain,186<br />
2013-1-31,10,2,-6,2,-7,-13,92,74,55,1012,1004,992,16,10,1,63,28,79,2.79,8,Fog-Rain-Snow,264<br />
2013-2-1,-6,-9,-13,-10,-15,-18,73,64,54,1029,1021,1010,16,14,2,42,21,56,T,6,Snow,264<br />
